Gudang,Kode Produk,Nama Produk,Qty,Min. Qty,Satuan Produk,Harga Rata-rata,Nilai Persediaan
Unassigned,,PSU SIMBADDA COPOTAN,1,1,UNIT,200000,200000
Unassigned,,PSU SMILE,0,1,PCS,0,0
Unassigned,,PSU TT LITE POWER 650,0,1,PCS,635000,0
Unassigned,,PSU TT LITEPOWER 550,0,1,PCS,590000,0
Unassigned,,PSU TT TR2 S 700W,0,1,UNIT,770000,0
Unassigned,,PSU VARRO CHRONOS 500 W,0,1,PCS,140000,0
Unassigned,,PSU VOXY 500,17,1,PCS,115000,1955000
Unassigned,,PVC ID CARD BENEFIT ISI 50 SET,0,1,PACK,320000,0
Unassigned,,PVC PRINTER HITI,0,1,PACK,750000,0
Unassigned,,QUIK CHARGER HP TC JETE C12 TINY TYPE C CABLE,0,15,PCS,36912.982003,0
Unassigned,,RAM ADATA DDR4 XPG GAMMIX D35 8GB PC4 25600 SPEED 3200MHZ,0,1,PCS,240000,0
Unassigned,,RAM Apacer DDR4 TEX Gaming 16GB PC 3200,0,0,PCS,995000,0
Unassigned,,RAM APACER DDR5 NOX GAMING 32GB (2X16) PC 6000MHZ,0,1,PCS,2785000,0
Unassigned,,RAM CORSAIR DDR4 PC2X16GB VENGEANCE LPX,0,1,PCS,1160000,0
Unassigned,,RAM Corsair DDR5 PC 32GB (2X16GB) CMH32GX5M2B5200C40 CL40 VENGEANCE RGB Black,0,1,PCS,7395000,0
Unassigned,,RAM DDR 4 16GB PC 2666 PENDINGIN,0,1,PCS,770000,0
Unassigned,,RAM DDR4 8GB 1RX8 PC4 - 3200,0,1,UNIT,1900000,0
Unassigned,,RAM KINGSTON FURY BEAST DDR5 16GB 6000MT/S,0,1,PCS,1050000,0
Unassigned,,RAM KINGSTONE DDR4 FURY BEAST 16GB PC 3200,0,1,PCS,537000,0
Unassigned,,RAM KINGSTONE FURY BEAST DDR5 32GB (2X16GB) 6400MT/S BLACK,0,1,PCS,2495000,0
Unassigned,,RAM LEXAR SODIMM DDR5 8GB,1,0,PCS,415000,415000
Unassigned,,RAM PC  BULLDOZER / HYNIX DDR3 4GB,0,8,PCS,104279.931155,0
Unassigned,,RAM PC CORSAIR DDR4 8GB,0,1,PCS,675000,0
Unassigned,,RAM PC CORSAIR DDR4 PC 2X16GB VENGEANCE RGB PRO,0,1,PCS,2065000,0
Unassigned,,RAM PC CORSAIR DDR4 PC1X16GB,0,1,PCS,785000,0
Unassigned,,RAM PC CORSAIR DDR4 PC1X16GB VENGEANCE RGB RS NW,0,1,PCS,785000,0
Unassigned,,RAM PC DDR 3 4GB TAMMUZ,0,1,PCS,166950,0
Unassigned,,RAM PC DDR 3 EX-GEIL / SAMSUNG 8GB,0,1,PCS,180000,0
Unassigned,,RAM PC DDR 3 MAXELL 4GB,0,1,PCS,180000,0
Unassigned,,RAM PC HYNIX DDR 3 8GB PC 12800,0,1,PCS,185000,0
Unassigned,,RAM PC KINGSTON FURY BEAST 8GB DDR 4 PC 3200,1,1,UNIT,1095000,1095000
Unassigned,,RAM PC KINGSTON HYPERX FURRY 16GB DDR4,0,1,PCS,750000,0
Unassigned,,RAM PC KINGSTONE DDR3 4GB,3,5,PCS,130416.666667,391250.000001
Unassigned,,RAM PC KINGSTONE DDR3 8GB,7,1,PCS,222224.657065,1555572.5994550001
Unassigned,,RAM PC KINGSTONE DDR4 4GB,0,1,PCS,292500,0
Unassigned,,RAM PC KINGSTONE DDR4 8GB #,1,1,PCS,1237500,1237500
Unassigned,,RAM PC KINGSTONE HYPERX FURRY 16GB X 2 DDR4,0,1,PCS,2890000,0
Unassigned,,RAM PC LEXAR DDR 4 8GB,0,1,PCS,625000,0
Unassigned,,RAM PC NETAC BASIC DDR4 4GB,0,1,PCS,215000,0
Unassigned,,RAM PC TEAM ELITE DDR 3 8GB PENDINGIN,0,1,PCS,615000,0
Unassigned,,RAM PC TEAM ELITE DDR3 8GB PC 1600,0,1,PCS,395000,0
Unassigned,,RAM PC TEAM ELITE DDR4 4GB,0,1,PCS,310000,0
Unassigned,,RAM PC TEAM ELITE DDR4 8GB,0,1,PCS,370000,0
Unassigned,,RAM PC TEAM ELITE DDR5 8GB,0,1,PCS,415000,0
Unassigned,,RAM PC TEAM ELITE PLUS DDR4 16GB PC 3200 PENDINGIN,0,1,UNIT,510000,0
Unassigned,,RAM PC TEAM ELITE PLUS DDR4 4GB PC 2666 PENDINGIN,0,1,PCS,235000,0
Unassigned,,RAM PC TEAM ELITE PLUS DDR4 8GB PC 2666 PENDINGIN,0,1,PCS,447500,0
Unassigned,,RAM PC TEAM ELITE PLUS DDR4 8GB PC 3200 PENDINGIN,2,1,PCS,1017000,2034000
Unassigned,,RAM PC VISIPRO DDR3 8GB PC 12800,0,1,PCS,464073.089701,0
Unassigned,,RAM PNY DDR4 GAMING 8GB XLR8 3200 MHZ,0,1,PCS,345000,0
Unassigned,,RAM SKHYNIX SODIMM 4GB DDR4 3200,0,1,PCS,200000,0
Unassigned,,RAM TEAM ELITE PLUS DDR4 16GB PC 2666 PENDINGIN,0,1,PCS,540000,0
Unassigned,,REDMI PAD 2 RAM 4 / 128GB,0,1,UNIT,2000000,0
Unassigned,,REDMI PAD SE 4GB 128GB,0,1,UNIT,2050000,0
Unassigned,,REFILL PITA PRINTER EPRINT 8758,57,60,PCS,8822.488857,502881.864849
Unassigned,,REFILL PITA PRINTER PRINTECH 8758,63,20,PCS,10000,630000
Unassigned,,RELEASE PLATE KEPALA TRIPOT,1,1,PCS,55000,55000
Unassigned,,REPEATER SLR 5300,0,1,UNIT,42000000,0
Unassigned,,REXCO,65,1,PCS,47430.681611,3082994.304715
Unassigned,,RIBBON 110 X 300 UNTUK ZEBRA,0,1,PCS,60000,0
Unassigned,,RIBBON CATRIDGE EPSON LQ 310,29,20,PCS,57578.396509,1669773.4987609999
Unassigned,,RIBBON CATRIDGE EPSON LX 300,4,3,PCS,46000,184000
Unassigned,,RIBBON CATRIDGE EPSON LX310,118,60,PCS,44899.681551,5298162.423018
Unassigned,,RIBBON CATRIDGE EPSON PLQ 20,7,20,PCS,329446.428572,2306125.000004
Unassigned,,RIBBON CATRIDGE LQ 2090,5,1,PCS,50000,250000
Unassigned,,RIBBON CATRIDGE ORI EPSON LQ 2190,30,20,PCS,175000,5250000
Unassigned,,RIBBON CATRIDGE PRINTECH LQ 2190,6,5,PCS,71285.714286,427714.285716
Unassigned,,Ribbon HITI,0,0,PCS,1050000,0
Unassigned,,RIBBON MASK LX 310,14,1,PCS,16428.571429,230000.000006
Unassigned,,RIBBON PACK EPSON LQ 2190,19,2,PCS,59000,1121000
Unassigned,,RIBBON PACK EPSON LX 310 ( 8750 8755 8758 ),27,30,PCS,35253.946193,951856.5472110001
Unassigned,,RIBBON PRINTER HITI,0,1,PCS,1170000,0
Unassigned,,RIBBON STANDART CAT P7 / P8000,0,1,PCS,971250,0
Unassigned,,RJ11 1 PACK + PESAWAT TELPON WIRELESS 4 UNIT,0,1,PAKET,2650000,0
Unassigned,,RJ45 BELDEN,245,50,BIJI,1995.170512,488816.77544
Unassigned,,RJ45 CAT 5 PASS THROUGH ( TEMBUS ),14,1,PACK,63214.285714,884999.999996
Unassigned,,RJ45 MMP CAT 6 TUTUP BESI,2,1,PCS,4200,8400
Unassigned,,RJ45 TEMBUS,1228,1,BIJI,831.552102,1021145.981256
Unassigned,,ROBOT HUB USB 4 PORT H140-80 BLACK,0,10,PCS,39000,0
Unassigned,,ROBOT KEYBOARD MOUSE KM3100 WIRELESS,0,1,UNIT,132000,0
Unassigned,,ROBOT MOUSE M210,0,1,PCS,57000,0
Unassigned,,ROBOT POINTER PRESENTASI RLP01 LASER,5,0,PCS,57000,285000
Unassigned,,ROBOT SPEAKER RS 180,35,60,PCS,57000,1995000
Unassigned,,ROLLER ATAS EPSON,21,1,PCS,13362.068966,280603.448286
Unassigned,,ROLLER BAWAH EPSON,27,1,PCS,20000,540000
Unassigned,,ROSET 8 PCS,0,1,PAKET,60000,0
Unassigned,,ROUTER ASUS RT - AX1800HP DUAL BAND WIFI 6,0,1,UNIT,1075000,0
Unassigned,,ROUTER ASUS RT AX52 (AX1800) DUAL BAND WIFI 6,0,1,UNIT,775000,0
Unassigned,,ROUTER RUIJIE EW1200E,0,1,PCS,581000,0
Unassigned,,RUIJIE REYEE RG-RAP2200(F) AC1300 Dual Band Celling Mount Access Point,0,0,UNIT,700000,0
Unassigned,,RUIJIE REYEE ROUTER RG-EW1200 1200MBPS DUAL BAND WIRELESS,4,1,UNIT,330000,1320000
Unassigned,,RUIJIE REYEE ROUTER RG-EW1200G PRO 1300MBPS DUAL BAND GIGABIT WIRELESS,4,1,UNIT,545000,2180000
Unassigned,,SALMA ECO 1,3,1,PCS,26022.142857,78066.428571
Unassigned,,SALMA ECO 2,0,1,PCS,25889.418605,0
Unassigned,,SALMA ECO 3,3,1,PCS,25905.384615,77716.153845
Unassigned,,SALMA ECO 4,6,1,PCS,26265,157590
Unassigned,,SALMA ECO 5,0,1,PCS,26151.666667,0
Unassigned,,SALMA ECO 6,8,1,PCS,26204.285714,209634.285712
Unassigned,,SALMA ECO 7,0,1,PCS,26265,0
Unassigned,,SALMA ECO 8,0,1,PCS,26265,0
Unassigned,,SAMBUNGAN FIBER,58,1,PCS,1000,58000
Unassigned,,SAMBUNGAN HDMI,82,3,PCS,7717.156092,632806.7995440001
Unassigned,,SAMBUNGAN HDMI L,2,1,PCS,15000,30000
Unassigned,,SAMBUNGAN KABEL LAN RJ45 INDOOR,89,5,PCS,2000,178000
Unassigned,,SAMBUNGAN PIPA,0,1,PCS,2500,0
Unassigned,,SAMBUNGAN VGA,4,5,PCS,10000,40000
Unassigned,,SAMSUNG 24 LS24330GAEXXD 24 FHD IPS 100HZ,0,1,UNIT,1265000,0
Unassigned,,SAMSUNG 24 LS24C310EAXXD 24 FH IPS 1920 X1080 #,0,1,UNIT,1185000,0
Unassigned,,SAMSUNG SMART TV 55DU7000,0,0,UNIT,5350000,0
Unassigned,,SAMSUNG SMART TV 65DU7000,0,0,UNIT,7090000,0
Unassigned,,SAMSUNG SMART TV 65U8000F,0,1,UNIT,8050000,0
Unassigned,,SAMSUNG TAB A9+ 8 128GB,0,1,UNIT,4150000,0
Unassigned,,SAMSUNG TAB GALAXY A9+ 5G,0,1,UNIT,4000000,0
Unassigned,,SAMSUNG TAB S10 FE + KEYBOARD CASE,0,0,UNIT,7350000,0
Unassigned,,SAMSUNG TAB S10 FE 5G RAM 8GB 128GB,0,1,UNIT,6999000,0
Unassigned,,SAMSUNG TAB S8 PLUS,1,1,UNIT,16250000,16250000
Unassigned,,SAMSUNG TAB S9 FE+ 5G,0,1,UNIT,9900000,0
Unassigned,,SANDISK MICRO SD 128GB EXTREME PRO,0,1,PCS,271000,0
Unassigned,,SARAMONIC BLINK 500B2,0,1,UNIT,1835000,0
Unassigned,,SCANER BARCODE CODE SOFT 303ST,0,1,UNIT,390000,0
Unassigned,,SCANER BARCODE KASSEN KS-605,0,1,UNIT,400000,0
Unassigned,,SCANER CANON DR F120,0,1,PCS,5450000,0
Unassigned,,SCANER EPSON DS310,0,1,UNIT,3725000,0
Unassigned,,SCANER EPSON DS7500,0,1,UNIT,15550000,0
Unassigned,,SCANER FUJITSU S1300i / f4-Duplex,0,1,UNIT,3960000,0
Unassigned,,SCANER FUJITSU SP 1125,0,1,PCS,5535000,0
Unassigned,,SCANER FUJITSU SP 1130,0,1,PCS,7260000,0
Unassigned,,SCANER PLUSTEK PS 188,0,1,UNIT,5605000,0
Unassigned,,SCANNER BARCODE WIRELLES BT LITEEW2D,1,1,UNIT,437000,437000
Unassigned,,SCANNER BROTHER ADS 1700 W,0,1,UNIT,4295000,0
Unassigned,,SCANNER BROTHER ADS1300,0,1,UNIT,4065000,0
Unassigned,,SCANNER BROTHER DS - 640,0,1,UNIT,1890000,0
Unassigned,,SCANNER CANON 287,2,1,PCS,118571.428571,237142.857142
Unassigned,,SCANNER CANON DOCUMENT READER P215 II,0,1,UNIT,4160000,0
Unassigned,,SCANNER CANON LIDE 300,2,2,UNIT,930000,1860000
Unassigned,,SCANNER CANON LIDE 400,0,1,UNIT,1390000,0
Unassigned,,SCANNER EPSON DS 530 II,0,0,UNIT,7725000,0
Unassigned,,SCANNER EPSON DS 770 II,0,1,UNIT,11100000,0
Unassigned,,SCANNER EPSON DS410 #,1,1,UNIT,4825000,4825000
Unassigned,,SCANNER EPSON DS410 TP,0,0,PCS,4825000,0
Unassigned,,SCANNER EPSON L3110,0,1,PCS,500000,0
Unassigned,,SCANNER EPSON L3210 PART,0,1,PCS,700000,0
Unassigned,,SCANNER EPSON V39,0,1,UNIT,870000,0
Unassigned,,SCANNER FUJITSU SCANSNAP IX 1600,0,1,UNIT,10040000,0
Unassigned,,SCANNER FUJITSU SCANSNAP IX1300 BLACK,0,1,UNIT,6295000,0
Unassigned,,SCANNER FUJITSU SP-1130N NETWORKING,0,1,UNIT,6075000,0
Unassigned,,SCANNER FUJITSU SP1120N NETWORKING,0,1,UNIT,4385000,0
Unassigned,,SCANNER G2010,1,1,PCS,784500,784500
Unassigned,,SCANNER HP SCANJET PRO 3000 S4,0,1,UNIT,7000000,0
Unassigned,,SCANNER RICOH SCANSNAP IX1300,0,1,UNIT,5965000,0
Unassigned,,SCANNER RICOH SCANSNAP IX1400,0,1,UNIT,7885000,0
Unassigned,,SCANNER RICOH SCANSNAP IX1400 TP,0,1,UNIT,7885000,0
Unassigned,,SDHC 128GB CL 10 SANDISK,11,1,PCS,322727.272727,3549999.999997
Unassigned,,SDHC 32GB EXTREME SANDISK,1,1,PCS,295000,295000
Unassigned,,SDHC 64GB CL 10 EXTREME SANDISK,0,1,PCS,137000,0
Unassigned,,SDHC SANDISK EXTREME PRO 32GB,2,0,PCS,134000,268000
Unassigned,,SDHC SANDISK EXTREME PRO 64GB,1,0,PCS,475000,475000
Unassigned,,SDXC LEXAR 128GB 800X PRO SDXC UHS-1 U3-V30-4K (up to 150Mbps),0,1,PCS,238000,0
Unassigned,,SDXC SANDISK EXTREME 128GB 4K UHD,0,0,PCS,240666.666667,0
Unassigned,,SECURE MAXI 34-CCM - PENGHANCUR KERTAS,0,1,UNIT,2900000,0
Unassigned,,SECURE MAXI 34-CCM - PENGHANCUR KERTAS TP,0,1,UNIT,2850000,0
Unassigned,,SENSOR EPSON,18,1,PCS,32024.064171,576433.155078
Unassigned,,SENSOR KERTAS CANON 2770,8,1,PCS,24571.428571,196571.428568
Unassigned,,SENSOR KERTAS CANON G1020 G2020 G3020,0,1,PCS,63539.285078,0
Unassigned,,SEPAKER ADVANCE K1503,0,1,UNIT,1066666.666667,0
Unassigned,,SERVER DELL POWER EDGE R250 XEON E - 2314 2.80/DDR4 8GB DVDRW KEY+MOUSE,0,1,UNIT,27750000,0
Unassigned,,SIDU A3 70GSM,100,26,PCS,78600,7860000
Unassigned,,SIDU A3 75G,0,1,PCS,87476.72571,0
Unassigned,,SIDU A3 80 GSM,0,25,PCS,94534.578736,0
Unassigned,,SIDU A4  WARNA BIRU,100,25,PCS,56363.303744,5636330.3744
Unassigned,,SIDU A4 70,372,100,PCS,39225.970262,14592060.937464
Unassigned,,SIDU A4 80 GSM,82,25,PCS,47720.276283,3913062.655206
Unassigned,,SIDU A4 WARNA HIJAU,74,25,PCS,56450.415305,4177330.73257
Unassigned,,SIDU A4 WARNA KUNING,29,25,PCS,57091.828832,1655663.036128
Unassigned,,SIDU A4 WARNA MERAH,95,25,PCS,57212.234696,5435162.29612
Unassigned,,SIDU F4 70,1021,100,PCS,44332.832829,45263822.318408996
Unassigned,,SIDU F4 80 GSM,9,100,PCS,54045.63365,486410.70285
Unassigned,,SIDU F4 WARNA BIRU,61,25,PCS,65260.610248,3980897.2251279997
Unassigned,,SIDU F4 WARNA HIJAU,74,25,PCS,65974.171918,4882088.721932
Unassigned,,SIDU F4 WARNA KUNING,90,25,PCS,65906.073188,5931546.58692
Unassigned,,SIDU F4 WARNA MERAH MUDA,91,25,PCS,66056.83139,6011171.656490001
Unassigned,,SIKU RAK 12 X 14,0,1,PCS,12500,0
Unassigned,,SMART IQ JETE J2 SERIES (CHARGE MOBIL),22,15,PCS,32486.25074,714697.51628
Unassigned,,SMART TV LG 43UA7500,0,0,UNIT,3595000,0
Unassigned,,SMART TV POLYTRON 55 INCH,0,0,PCS,5645000,0
Unassigned,,SMART TV SAMSUNG HG65BU800,0,0,UNIT,10990000,0
Unassigned,,SMART WIFI SMOKE DETECTOR TUYA SMART ALRM HOME AUTOMATIC,0,1,UNIT,250000,0
Unassigned,,SODIMM ADATA DDR4 16GB,0,1,PCS,390000,0
Unassigned,,SODIMM ADATA DDR4 8GB PC 3200,0,1,PCS,310000,0
Unassigned,,SODIMM ADATA DDR5 8GB,0,1,PCS,430000,0
Unassigned,,SODIMM APACER DDR4 16GB PC 3200HZ,0,1,PCS,664000,0
Unassigned,,SODIMM Apacer DDR4 8GB PC 3200,0,0,PCS,360000,0
Unassigned,,SODIMM CORSAIR DDR 3L 4GB,0,1,PCS,397666.666667,0
Unassigned,,SODIMM CORSAIR DDR3L 8GB LOW VOLT,0,1,PCS,600000,0
Unassigned,,SODIMM CORSAIR DDR4 8GB,0,1,PCS,500000,0
Unassigned,,SODIMM CRUCIAL DDR5 8GB PC 5600 CL46,0,1,PCS,520000,0
Unassigned,,SODIMM DDR4 COPOTAN,0,1,PCS,150000,0
Unassigned,,SODIMM DDR5 16GB,0,1,PCS,800000,0
Unassigned,,SODIMM DIGITAL ALLIANCE DDR3L 4GB,0,1,PCS,145000,0
Unassigned,,SODIMM DIGITAL ALLIANCE DDR3L 8GB,0,1,PCS,180000,0
Unassigned,,SODIMM ELITE DDR4 16GB 3200,0,1,PCS,680000,0
Unassigned,,SODIMM KINGSTONE / HYNIX DDR3L 8GB,8,1,PCS,201358.024692,1610864.197536
Unassigned,,SODIMM KINGSTONE DDR3L 4GB,0,1,PCS,110000,0
Unassigned,,SODIMM KINGSTONE DDR4 16GB PC 3200 #,2,1,PCS,1120000,2240000
Unassigned,,SODIMM KINGSTONE DDR4 4GB KG,0,1,PCS,292057.613168,0
Unassigned,,SODIMM KINGSTONE DDR4 4GB PC3200,0,1,PCS,209231.673676,0
Unassigned,,SODIMM KINGSTONE DDR4 8GB KG,0,1,PCS,536111.111111,0
Unassigned,,SODIMM KINGSTONE DDR4 8GB PC 3200,0,1,PCS,727500,0
Unassigned,,SODIMM KINGSTONE DDR4 FURY 16GB PC 3200,1,1,PCS,2045000,2045000
Unassigned,,SODIMM KINGSTONE DDR4 FURY 8GB PC 3200,0,1,PCS,315000,0
Unassigned,,SODIMM LEXAR DDR 4 4GB PC4-2666,0,1,PCS,296000,0
Unassigned,,SODIMM LEXAR DDR4 4GB 3200,0,1,PCS,178281.25,0
Unassigned,,SODIMM LEXAR DDR4 8GB PC 3200,0,1,PCS,260000,0
Unassigned,,SODIMM NETAC BASIC DDR4 4GB PC 2666,0,1,PCS,225000,0
Unassigned,,SODIMM RX7 DDR3 8GB L,0,1,PCS,200000,0
Unassigned,,SODIMM SAMSUNG DDR4 4GB PC 3200,0,1,PCS,595000,0
Unassigned,,SODIMM SAMSUNG DDR5 8GB PC5 4800,0,1,PCS,400000,0
Unassigned,,SODIMM SKY HYNIX DDR4 4GB,0,1,PCS,0,0
Unassigned,,SODIMM TEAM ELITE DDR 4 4GB,0,1,PCS,170000,0
Unassigned,,SODIMM TEAM ELITE DDR3 4GB LOW VOLT,0,1,PCS,160000,0
Unassigned,,SODIMM TEAM ELITE DDR3 8GB LOW VOLT PC 1600,0,1,PCS,282500,0
Unassigned,,SODIMM TEAM ELITE DDR4 8GB @,0,1,PCS,370000,0
Unassigned,,SODIMM TEAM ELITE DDR5 16GB 5600MHZ,0,1,PCS,750000,0
Unassigned,,SODIMM TEAM ELITE DDR5 8GB 5600HZ,2,1,PCS,480000,960000
Unassigned,,SODIMM TRANSCEND 4GB DDR 4 3200 #,0,1,PCS,173000,0
Unassigned,,SODIMM VISIPRO  DDR4 16GB 3200MHZ,0,0,PCS,545000,0
Unassigned,,SODIMM VISIPRO DDR 3 4GB LOW VOLT,0,1,PCS,140000,0
Unassigned,,SODIMM VISIPRO DDR 3 8GB,0,1,PCS,312000,0
Unassigned,,SODIMM VISIPRO DDR4 4GB NW,0,1,PCS,305000,0
Unassigned,,SODIMM VISIPRO DDR4 8GB,0,1,PCS,475000,0
Unassigned,,SOFTWARE KASPERSKY ANTI VIRUS 1 (KAV 1),0,1,PCS,116000,0
Unassigned,,SOFTWARE KASPERSKY ANTI VIRUS 3 (KAV 3),0,1,UNIT,308000,0
Unassigned,,SOFTWARE MICROSOFT OFFICE 365 PERSONAL,0,1,PCS,720000,0
Unassigned,,SOFTWARE OFFICE 365 PERSONAL,0,1,PCS,770000,0
Unassigned,,SOLUTION ABSENSI X802 FACE,0,1,UNIT,3920000,0
Unassigned,,SOLUTION X601,0,1,PCS,3677900,0
Unassigned,,SONY FDR AX43A,0,1,UNIT,10845000,0
Unassigned,,SONY HVL F28 EXT FLASH SONY A7,0,1,UNIT,3850000,0
Unassigned,,SONY SHOULDER BAG,0,1,UNIT,190000,0
Unassigned,,SOUNDCARD MIXER V8,0,1,UNIT,98500,0
Unassigned,,SOUNDCARD USB 7.1,14,15,PCS,11712.487943,163974.831202
Unassigned,,SP24-013 Epson Program Rebate - EPR Sell In H1 FY24,-1,0,JASA,0,0
Unassigned,,SPEAKER ADVAN DUO 050,0,70,PCS,56812.903328,0
Unassigned,,SPEAKER ADVAN K881,0,1,PCS,710000,0
Unassigned,,SPEAKER ADVANCE BT CLS - 201BT 2.1 CHANNEL,0,1,UNIT,137000,0
Unassigned,,SPEAKER ADVANCE CLS 108,36,1,PCS,49560.616577,1784182.196772
Unassigned,,SPEAKER ADVANCE DUO 026,6,40,PCS,53000,318000
Unassigned,,SPEAKER ADVANCE H-24 A,0,1,PCS,215000,0
Unassigned,,SPEAKER ADVANCE H-24 BT,0,2,PCS,250000,0
Unassigned,,SPEAKER ADVANCE K1201,1,0,PCS,985000,985000
Unassigned,,SPEAKER ADVANCE K1212,0,1,PCS,1250000,0
Unassigned,,SPEAKER ADVANCE K1501,0,1,UNIT,950000,0
Unassigned,,SPEAKER ADVANCE K1502,0,1,UNIT,1225000,0
Unassigned,,SPEAKER ADVANCE K1506,0,1,UNIT,1250000,0
Unassigned,,SPEAKER ADVANCE K1512,0,1,PCS,1800000,0
Unassigned,,SPEAKER ADVANCE K1512E,0,1,UNIT,1625000,0
Unassigned,,SPEAKER ADVANCE K1512H,0,1,UNIT,1585000,0
Unassigned,,SPEAKER ADVANCE K1512K,1,1,UNIT,1625000,1625000
Unassigned,,SPEAKER ADVANCE K1812,0,1,UNIT,2350000,0
Unassigned,,SPEAKER ADVANCE KK1600,0,1,UNIT,3500000,0
Unassigned,,SPEAKER ADVANCE M10 BT,8,1,PCS,284000,2272000
Unassigned,,SPEAKER ADVANCE M8 BT,0,1,UNIT,237500,0
Unassigned,,SPEAKER BOX OVAL BOSTON,0,1,UNIT,200000,0
Unassigned,,SPEAKER BT A006,0,1,PCS,60000,0
Unassigned,,SPEAKER BT E1304 2.1,0,1,UNIT,143759.62361,0
Unassigned,,SPEAKER BT E2202 KY,1,1,UNIT,277604.790419,277604.790419
Unassigned,,SPEAKER BT J A005,1,1,PCS,40000,40000
Unassigned,,SPEAKER BT KCX M02,0,1,PCS,55000,0
Unassigned,,SPEAKER BT T5,6,5,PCS,40000,240000
Unassigned,,"SPEAKER DINDING 6,5",0,1,PAKET,800000,0
Unassigned,,SPEAKER GMC 886G / 886E,2,1,PCS,420000,840000
Unassigned,,SPEAKER INBOX GS 03,4,1,PCS,75000,300000
Unassigned,,SPEAKER INBOX GS 05,5,1,PCS,95000,475000
Unassigned,,SPEAKER JBL TG 143,2,3,PCS,90000,180000
Unassigned,,SPEAKER JBL TG 162,11,3,PCS,50000,550000
Unassigned,,SPEAKER JETE SQ1,3,1,PCS,270000,810000
Unassigned,,SPEAKER LAD 1030 RGB,0,1,PCS,50000,0
Unassigned,,SPEAKER LAD LD550 ( 2PCS ),0,1,UNIT,1750000,0
Unassigned,,SPEAKER LAPTOP INTERNAL,3,1,PCS,72222.222222,216666.66666599998
Unassigned,,SPEAKER LD 18 CHARLIE / BETA / ALPHA,75,1,PCS,99015.567766,7426167.58245
Unassigned,,SPEAKER LD 18 FAMILY,1,1,PCS,78000,78000
Unassigned,,SPEAKER LD 18 KTV,0,1,UNIT,195000,0
Unassigned,,SPEAKER LD 18 RAINBOW,1,1,PCS,98000,98000
Unassigned,,SPEAKER LD 18 SOUNDBAR,1,1,PCS,140000,140000
Unassigned,,SPEAKER MIKUSO SFK-049,15,20,UNIT,45000,675000
Unassigned,,"SPEAKER NOISE TYPE 899 15""",0,1,UNIT,1150000,0
Unassigned,,SPEAKER POLYTRON PAS PRO15F3,2,1,UNIT,2972500,5945000
Unassigned,,SPEAKER SIMBADDA CST700N PLUS,0,1,UNIT,805000,0
Unassigned,,SPEAKER TECKYO 778D / 778C / 778B,2,2,PCS,289021.164021,578042.328042
Unassigned,,SPEAKER USB K2053,3,1,PCS,43000,129000
Unassigned,,SPEAKER USB K2066,6,0,PCS,43000,258000
Unassigned,,SPEAKER WIRELESS BARETONE MAX15NB 15 INCS,0,1,UNIT,4530000,0
Unassigned,,SPEAKER WIRLESS 1201,0,1,UNIT,1020000,0
Unassigned,,SPEAKER WIRLESS ZUMBA,0,1,UNIT,1575000,0
Unassigned,,"SPEAKER, TRIPOT, AMPLI DAN MIC",0,1,SET,3500000,0
Unassigned,,SPEAKET LD MINI KTV,1,1,UNIT,155000,155000
Unassigned,,SPEED LITE GODOX,0,1,UNIT,1130000,0
Unassigned,,SPEED LITE GODOX TT 560 II,0,1,UNIT,700000,0
Unassigned,,SPEEDLITE CANON 340EX iii,0,1,UNIT,3790000,0
Unassigned,,SPEEDLITE YONGNUO III,0,1,PCS,850000,0
Unassigned,,SPEEDLITE YONGNUO YN 560,0,1,PCS,850000,0
Unassigned,,SPIDOL ARTLINE WHITE BOARD,114,10,KOTAK,62000,7068000
Unassigned,,SPIDOL PERMANENT ARTLINE,60,24,PCS,4166.6666,249999.99599999998
Unassigned,,SPIDOL PERMANENT SNOWMAN,721,1,PCS,4795.679012,3457684.5676519996
Unassigned,,SPIDOL SNOWMAN WHITE BOARD (WB-BG-12 HT),1380,100,PCS,6193.127428,8546515.850639999
Unassigned,,SPLITER RATIO 8 WAY UPS,0,1,PCS,85000,0
Unassigned,,SSD ADATA 1TB LEGEND 710 PCIE GEN 3X4 M.2 2280,0,1,PCS,1005000,0
Unassigned,,"SSD ADATA 1TB ULTIMATE SU650 3D NAND 2,5 SATA",1,1,PCS,805000,805000
Unassigned,,SSD ADATA 240GB ULTIMATE SU650 M2 2280 3D NAND SATA,0,1,PCS,300000,0
Unassigned,,SSD ADATA 256GB ULTIMATE SU650 3D NAND 2.5 SATA,0,1,PCS,325000,0
Unassigned,,SSD ADATA 512GB 3D NAND SATA,1,0,PCS,1045000,1045000
Unassigned,,SSD APACER 1TB AS350 PANTHER SATA III,0,1,PCS,1195000,0
Unassigned,,"SSD APACER 240GB AS340 PANTHER SATA 2,5",0,1,PCS,305000,0
Unassigned,,SSD APACER 240GB M.2 AST280,0,1,PCS,266666.666667,0
Unassigned,,SSD APACER 256GB M.2 2280 NVME,0,1,PCS,350000,0
Unassigned,,"SSD APACER 256GB SATA 2,5  #",2,20,PCS,290000,580000
Unassigned,,"SSD APACER 512GB AS350 PANTHER SATA III 2,5",0,1,PCS,795000,0
Unassigned,,SSD APACER 512GB M.2 2280 NVME AS2280P4,0,1,PCS,600000,0
