Nama Akun,Tanggal,Transaksi,Nomor,Keterangan,Debit,Kredit,Saldo,Tags
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14252,* ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11;MOUSE BRANDED;COOLINGPAD NC 32 1FAN BESAR;MOUSEPAD LOGITECH / MICROSOFT;SODIMM TEAM ELITE DDR5 8GB 5600HZ. Memo: CANDRA 082340300157,11687746.41,0.0,197912974378.22,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14253,OPP 22 X 30 10R #;KABEL DATA 5 PIN;KABEL DATA JETE MICRO TINY 5;SIDU F4 70;ADAPTOR ACER OR 19V 3.42A (KUNING);MOUSE VOTRE / VOXY,337594.06,0.0,197913311972.28,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14254,AXIOO HYPE 10 INTEL N4020 8 256 #;MOUSE VOTRE / VOXY;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT. Memo: RUSDAN 082359286918,4206145.03,0.0,197917518117.31,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14255,AXIOO HYPE 10 INTEL N4020 8 256 #;MOUSE VOTRE / VOXY;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT. Memo: IBU SRI 085237109893,4206145.03,0.0,197921724262.33,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14256,"SIDU A4 70;TINTA EPSON 003 BLACK;KERTAS BUFFALO PUTIH;OPP 16,5 X 25;STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS );USB WIFI TPLINK TL WN725N NANO SIZE",376863.86,0.0,197922101126.19,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14257,"TINTA EPSON 003 MAGENTA;KERTAS FOTO SPECTRA A3 GLOSSY;TINTA CANON ORI 790 BLACK;KERTAS 2 PLY PRS;PAPERLINE 3 PLY NCR;TINTA EPSON 003 BLACK;* KERTAS THERMAL 57 X 38 MM (EDC);KERTAS BUFFALO PUTIH;PLASTIK OPP 10,5 X 24;* STIKER NAMA UNDANGAN POLOS (103)",1248438.98,0.0,197923349565.17,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14259,"OPP 15 X 24;BLUEPRINT CANON BLACK (100ML);SIDU A4 70;OPP 15,5 X 24;OPP 22 X 30 10R #;TPLINK TL WR844N;SIDU A4 70;KABEL HDMI 1,5 METER;CONVERTER TYPE C 4 IN 1 ( HDMI, VGA, USB, TYPE C );MOUSE M256 WIRELESS DATAFAST SILENT BT + ON OFF;BATERAI 1616;MOUSE M256 WIRELESS DATAFAST SILENT BT + ON OFF;RJ45 TEMBUS;KABEL HDMI 1,5 METER;SIDU A4 70;TINTA EPSON 003 BLACK;BLUEPRINT KERTAS INKJET PAPER ( ISI 50 )",739226.56,0.0,197924088791.73,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14260,BATERAI ACER ES1 432 AS16A8K / AS16A5K. Memo: 085205039226,220000.0,0.0,197924308791.73,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14261,BLUEPRINT CANON BLACK (100ML);BLUEPRINT CANON MAGENTA (100ML);BLUEPRINT CANON YELLOW (100ML);BLUEPRINT CANON CYAN (100ML),415192.01,0.0,197924723983.75,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14264,"AIO ASUS A3202WBAK INTEL 7305 8GB 256GB SSD 21,5"" WIN 11 #",11580000.0,0.0,197936303983.75,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14265,FD U2 8GB JETE,47808.01,0.0,197936351791.76,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14266,* ACER ASPIRE LITE AL14 N150 8GB 512GB SSD WIN 11;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT;MOUSE VOTRE / VOXY. Memo: FAIRUS 087 858 417 326,4559477.61,0.0,197940911269.37,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14267,KEYBOARD ACER E5 471 TANPA ON OFF;BATERAI CMOS CR2032;BATERAI ACER E5 471 (AL14A32);* ROBOT RS180 MULTIMEDIA SPEAKER. Memo: SAKINA 085 237 084 956,375823.14,0.0,197941287092.51,SERVICE
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14268,SIDU A4 70;MIKA JILID MERAH TUA;KERTAS BUFFALO MERAH (NO 1),247526.65,0.0,197941534619.16,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14269,CATRIDGE CANON 810 BLACK;BLUEPRINT CANON MAGENTA (100ML);BLUEPRINT CANON YELLOW (100ML),300752.58,0.0,197941835371.74,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14270,CATRDIGE CANON CA91 / BH7 (G2010),278000.0,0.0,197942113371.74,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14271,"PRINTER EPSON L3211 PRINT, SCAN COPY TP;PRINTER EPSON L121;TINTA EPSON 003 YELLOW;TINTA EPSON 003 BLACK",4297335.25,0.0,197946410706.99,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14272,KARET ROLLER BAWAH EPSON. Memo: 082340030650,3000.0,0.0,197946413706.99,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14273,TINTA EPSON 003 BLACK;TINTA EPSON 664 BLACK;TINTA EPSON 664 CYAN;TINTA EPSON 664 YELLOW;TINTA EPSON 664 MAGENTA;TINTA CANON ORI 790 BLACK;TINTA CANON ORI 790 CYAN;TINTA CANON ORI 790 YELLOW;TINTA CANON ORI 790 MAGENTA;TINTA CANON ORI GI - 71 BLACK;TINTA CANON ORI GI - 71 C;* TINTA CANON ORI GI - 71 Y;* TINTA CANON ORI GI - 71 M;ALFA INK CANON BLACK 100CC,4106855.26,0.0,197950520562.25,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14274,FD U2 JETE 16GB;CATRDIGE CANON CA91 / BH7 (G2010),336296.3,0.0,197950856858.55,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14276,ALFA KERTAS THERMAL 57 X 38,23800.0,0.0,197950880658.55,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14278,"LCD LAPTOP 11,6 30 PIN (KK)",234567.14,0.0,197951115225.69,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14279,KEYBOARD MINI BANDA / MURAGO;NOTA NCR PAPERLINE 2 PLY BESAR;CLEANER HEAD #;ALFA KERTAS THERMAL 57 X 38,105598.32,0.0,197951220824.01,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14280,GAMEPAD DOUBLE BLACK;KABEL LAN ZIMM LINK;PRINTER CANON G1010,4105186.5,0.0,197955326010.51,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14281,BLUEPRINT KERTAS FOTO STIKER A4;BLUEPRINT DOUBLE SIDED PHOTO PAPER,84526.79,0.0,197955410537.29,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14282,STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS );BLUEPRINT KERTAS INKJET PAPER ( ISI 50 ),88236.53,0.0,197955498773.82,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14283,BATERAI LAPTOP ASUS X441,200000.0,0.0,197955698773.82,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14284,"PRINTER EPSON L3211 PRINT, SCAN COPY TP. Memo: IWAN 082340887319",2047820.84,0.0,197957746594.67,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14285,* ROBOT HUB USB H140-80,31954.23,0.0,197957778548.89,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14288,SIDU F4 70,44332.83,0.0,197957822881.73,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14289,"AXIOO HYPE 1 N4020 4GB 128GB WIN 11 14"" #;MOUSE VOTRE / VOXY;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT. Memo: ZELSI 082324725886",3624413.18,0.0,197961447294.91,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14290,"AXIOO HYPE 1 N4020 4GB 128GB WIN 11 14"" #;MOUSE VOTRE / VOXY;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT. Memo: IGEL 081935042497",3624413.18,0.0,197965071708.09,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14291,FD U2 JETE 32GB,63793.01,0.0,197965135501.11,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14292,Acer Aspire Go 14 AG14 Core 5 120U 16GB(2x8) DDR4 512GB SSD W11;MOUSE WIRELESS BANDA;COOLINGPAD KEPITING;MOUSEPAD LOGITECH / MICROSOFT;* PRINTER CANON G2010 PSC. Memo: 082359075705 IBU TRI BELO,11084075.26,0.0,197976219576.37,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14293,OTG TYPE C,6057.31,0.0,197976225633.67,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14294,ALFA INK TONER BROTHER 500 GRAM,155775.0,0.0,197976381408.68,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14298,SIDU A4 70,196129.85,0.0,197976577538.53,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14299,CONVERTER FIBER OPTIC TO LAN HTB 3100 A;RJ45 TEMBUS,182781.01,0.0,197976760319.53,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14300,* STIKER NAMA UNDANGAN POLOS (103),49549.55,0.0,197976809869.08,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14301,BATERAI CMOS CR2032,10500.0,0.0,197976820369.08,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14302,BINGKAI FOTO 20X30 (10R JUMBO);OPP 22 X 30 10R #;ADAPTOR ACER 12 - 3A 3.5 X 1.35 N100,369658.53,0.0,197977190027.61,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14303,PRINTER CANON G1010. Memo: IBU MANAH 082341177796,1051842.11,0.0,197978241869.72,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 20X30 (10R JUMBO);BINGKAI FOTO 12R;CATRIDGE CANON 811 COLOUR;BINGKAI FOTO 20X30 (10R JUMBO);BINGKAI FOTO 12R,491200.25,0.0,197978733069.97,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14306,"UNDANGAN LIBRA 15 COKLAT;PLASTIK OPP 10,5 X 24;STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS );TINTA EPSON 003 BLACK",124580.93,0.0,197978857650.9,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14307,KONEKTOR BNC CCTV;KONEKTOR DC MALE,7876.21,0.0,197978865527.11,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14308,KABEL HDMI 15 METER;HDMI SPLITER 4 PORT,200972.8,0.0,197979066499.91,
(5-50201) BPJS KESEHATAN,19/06/2026,Saldo Awal,"","",0.0,0.0,445000.0,
(5-50202) pajak cv,19/06/2026,Saldo Awal,"","",0.0,0.0,32116231.0,
(5-50203) PROGRAM TOKO,19/06/2026,Saldo Awal,"","",0.0,0.0,3995804.0,
(5-50204) KONSULTAN PAJAK,19/06/2026,Saldo Awal,"","",0.0,0.0,57600000.0,
(5-50300) Pengiriman & Pengangkutan,19/06/2026,Saldo Awal,"","",0.0,0.0,13141378.56,
(6-60101) Gaji,19/06/2026,Saldo Awal,"","",0.0,0.0,3200000.0,
(6-60217) PAJAK,19/06/2026,Saldo Awal,"","",0.0,0.0,1004043.0,
(6-60301) Alat Tulis Kantor & Printing,19/06/2026,Saldo Awal,"","",0.0,0.0,154545.45,
(7-70003) Rounding,19/06/2026,Saldo Awal,"","",0.0,0.0,0.0,
(7-70003) Rounding,20/06/2026,Sales Invoice,JL.2026.14273,Rounding for transaction #JL.2026.14273,0.0,0.0,0.0,
(7-70099) Pendapatan Lain - lain,19/06/2026,Saldo Awal,"","",0.0,0.0,29646325.0,
(8-80003) telkom,19/06/2026,Saldo Awal,"","",0.0,0.0,30682495.0,
(8-80004) PDAM,19/06/2026,Saldo Awal,"","",0.0,0.0,1326622.0,
(8-80005) PLN,19/06/2026,Saldo Awal,"","",0.0,0.0,13247678.0,
(8-80100) Penyesuaian Persediaan,19/06/2026,Saldo Awal,"","",0.0,0.0,-45248958.34,
(9-90000) Beban Pajak - Kini,19/06/2026,Saldo Awal,"","",0.0,0.0,675773712.0,
