Kode Produk,Nama Produk,Stok di tangan,Batas Minimum,Satuan,Harga Rata-rata,Nilai
"",PROJECTOR BENQ MS550 SVGA 3600 LUMENS,0.0,1.0,UNIT,4995000.0,0.0
"",PROJECTOR EPSON CO FH02,0.0,1.0,UNIT,9600000.0,0.0
"",PROJECTOR EPSON EB - 972 XGA 3LCD 4100 LUMENS,0.0,1.0,PCS,9400000.0,0.0
"",PROJECTOR EPSON EB - W53 4000 LUMENS WXGA #,0.0,1.0,UNIT,6950000.0,0.0
"",PROJECTOR EPSON EB - X06 3600 LUMENS,0.0,1.0,UNIT,5435000.0,0.0
"",PROJECTOR EPSON EB - X51 XGA,0.0,1.0,UNIT,6825000.0,0.0
"",PROJECTOR EPSON EB 972,0.0,0.0,UNIT,9400000.0,0.0
"",PROJECTOR EPSON EB E500 3300 LUMENS,0.0,1.0,UNIT,5175000.0,0.0
"",PROJECTOR EPSON EB E600 XGA 3LCD 3.400 LUMENS TKDN,0.0,1.0,UNIT,6085000.0,0.0
"",PROJECTOR EPSON EB S400,0.0,1.0,UNIT,4735000.0,0.0
"",PROJECTOR EPSON EB X500 + TAS,0.0,1.0,UNIT,5585000.0,0.0
"",PROJECTOR EPSON EB X600 XGA 3LCD TKDN #,0.0,1.0,UNIT,5550000.0,0.0
"",PROJECTOR EPSON EB X600 XGA 3LCD TKDN TP,0.0,1.0,UNIT,5370000.0,0.0
"",PROJECTOR EPSON EB-E01 XVGA 3LCD,2.0,1.0,UNIT,4990000.0,9980000.0
"",PROJECTOR EPSON EB-E01 XVGA 3LCD TP,0.0,0.0,UNIT,5000000.0,0.0
"",PROJECTOR EPSON EB-S41,0.0,1.0,UNIT,4840000.0,0.0
"",Projector EPSON EB-W53 4000 lumens WXGA,0.0,0.0,PCS,0.0,0.0
"",PROJECTOR EPSON FH 52,0.0,1.0,UNIT,11550000.0,0.0
"",PROJECTOR INFOCUS IN 114XV 3800 XGA LUMENS,0.0,1.0,PCS,4635000.0,0.0
"",PROJECTOR PORTABLE VIEW SONIC M1 MINI PLUS,0.0,1.0,UNIT,3340000.0,0.0
"",PROJECTOR VIEW SONIC PA500S-SVGA 3600 LUMENS + TAS,0.0,1.0,UNIT,3815000.0,0.0
"",PROJECTOR VIEW SONIC PA503SE SVGA 4000 LEMENS,0.0,1.0,UNIT,4265000.0,0.0
"",PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI #,2.0,1.0,UNIT,4420000.0,8840000.0
"",PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI TP,0.0,0.0,PCS,4420000.0,0.0
"",Projector Xiaomi Smart L1 200 ISO Lumens,0.0,1.0,UNIT,2615000.0,0.0
"",PRONTO FILM ARROW SIGN HERE ( PEMBATAS KERTAS ),25.0,1.0,PCS,16405.0,410125.0
"",PS 3 500GB SLIM 25 CFW + 2 STICK,0.0,1.0,UNIT,1775000.0,0.0
"",PSU AEROCOOL LUX 550W BRONZE (dus putih),0.0,1.0,PCS,490000.0,0.0
"",PSU AEROCOOL LUX 650W 80 PLUS BRONZE,0.0,1.0,PCS,620000.0,0.0
"",PSU AEROCOOL LUX 750W 80 PLUS BRONZE,2.0,1.0,PCS,620625.0,1241250.0
"",PSU AEROCOOL LUX RGB 550W BRONZE,1.0,1.0,PCS,570000.0,570000.0
"",PSU AEROCOOL LUX RGB MODULAR 650W #,0.0,1.0,PCS,635000.0,0.0
"",PSU AEROCOOL UNITED 500 W,0.0,1.0,PCS,410000.0,0.0
"",PSU CANON 2770,0.0,1.0,PCS,80000.0,0.0
"",PSU CCTV BOX 30A,7.0,7.0,PCS,275000.0,1925000.0
"",PSU CCTV JARING 30A,58.0,1.0,PCS,130000.0,7540000.0
"",PSU CCTV SN 120 20A (JARING),76.0,35.0,PCS,100898.219153,7668264.655628
"",PSU COOLER MASTER MWE BRONZE 550W V2 230V,0.0,1.0,PCS,760000.0,0.0
"",PSU COOLER MASTER MWE BRONZE 650W V2,0.0,1.0,PCS,880000.0,0.0
"",PSU COOLER MASTER MWE BRONZE 750W V2,0.0,1.0,PCS,1010000.0,0.0
"",PSU CORSAIR 650 CXM 80+ BRONZE,0.0,1.0,UNIT,1155000.0,0.0
"",PSU CORSAIR 750RM 750WATT GOLD,0.0,1.0,PCS,1785000.0,0.0
"",PSU Corsair CX750 750Watt 80 PLUS BRONZE ATX,0.0,1.0,PCS,940000.0,0.0
"",PSU CPU GAMING BIONIC 500 WATT,0.0,1.0,PCS,50000.0,0.0
"",PSU CPU MAGIX,6.0,1.0,UNIT,126000.0,756000.0
"",PSU CPU MURAGO,0.0,5.0,PCS,97000.0,0.0
"",PSU DARKFLASH AIGO ID500W 500W BLACK,2.0,1.0,UNIT,215000.0,430000.0
"",PSU DATAFAST 500W,1.0,17.0,PCS,108027.450981,108027.450981
"",PSU DEEPCOOL GAMER STORM PF600X 600W 80+ 230V EU BRONZE,0.0,1.0,PCS,605000.0,0.0
"",PSU DIGITAL ALLIANS 550W 80Plus,0.0,1.0,PCS,530000.0,0.0
"",PSU DIGITAL ALLIANS 600W 80PLUS,0.0,1.0,PCS,535000.0,0.0
"",PSU EYOTA 500 W,2.0,1.0,UNIT,116000.0,232000.0
"",PSU G1010,1.0,1.0,PCS,258225.0,258225.0
"",PSU HIK C8,15.0,1.0,PCS,180000.0,2700000.0
"",PSU LUX 750W 80 PLUS BRONZE,0.0,1.0,PCS,625000.0,0.0
"",PSU MSI MAG A550BN 550W 80 PLUS BRONZE,0.0,1.0,PCS,785000.0,0.0
"",PSU MSI MAG A650BN 650W 80+ BRONZE,0.0,1.0,PCS,825000.0,0.0
"",PSU PC COOLER KF450 450WATT ATX80 PLUS,0.0,1.0,PCS,410000.0,0.0
"",PSU PC COOLER KF550 550 WATT ATX 80 PLUS 230V EU,0.0,1.0,PCS,460000.0,0.0
"",PSU PC COOLER KF650 650WATT ATX 80 PLUS 230V EU,0.0,1.0,PCS,513000.0,0.0
"",PSU PC COOLER PLUSES HW400 (400WATT),0.0,1.0,PCS,205000.0,0.0
"",PSU PC COOLER PLUSES HW500-NP 500 WATT,5.0,1.0,PCS,229928.042763,1149640.213815
"",PSU PCCOOLER KF650 650Watt ATX 80 Plus 230V EU,1.0,1.0,PCS,513000.0,513000.0
"",PSU PCCOOLER KF750 750W ATX 80 PLUS 230V,1.0,1.0,PCS,580000.0,580000.0
"",PSU PRINTER G3770 / G2770,0.0,1.0,PCS,350000.0,0.0
"",PSU SANURPRO ATX 500 W,0.0,1.0,UNIT,155000.0,0.0
"",PSU SIMBADDA 380 BOX,0.0,1.0,PCS,280000.0,0.0
"",PSU SIMBADDA 380W,0.0,5.0,PCS,210000.0,0.0
"",PSU SIMBADDA 400W BOX,5.0,1.0,PCS,223690.476191,1118452.380955
"",PSU SIMBADDA 450W BOX,0.0,1.0,PCS,290000.0,0.0
"",PSU SIMBADDA 480W BOX,1.0,1.0,UNIT,365083.368764,365083.368764
"",PSU SIMBADDA COPOTAN,1.0,1.0,UNIT,200000.0,200000.0
"",PSU SMILE,0.0,1.0,PCS,0.0,0.0
"",PSU TT LITE POWER 650,0.0,1.0,PCS,635000.0,0.0
"",PSU TT LITEPOWER 550,0.0,1.0,PCS,590000.0,0.0
"",PSU TT TR2 S 700W,0.0,1.0,UNIT,770000.0,0.0
"",PSU VARRO CHRONOS 500 W,0.0,1.0,PCS,140000.0,0.0
"",PSU VOXY 500,17.0,1.0,PCS,115000.0,1955000.0
"",PVC ID CARD BENEFIT ISI 50 SET,0.0,1.0,PACK,320000.0,0.0
"",PVC PRINTER HITI,0.0,1.0,PACK,750000.0,0.0
"",QUIK CHARGER HP TC JETE C12 TINY TYPE C CABLE,0.0,15.0,PCS,36912.982003,0.0
"",RAM ADATA DDR4 XPG GAMMIX D35 8GB PC4 25600 SPEED 3200MHZ,0.0,1.0,PCS,240000.0,0.0
"",RAM Apacer DDR4 TEX Gaming 16GB PC 3200,0.0,0.0,PCS,995000.0,0.0
"",RAM APACER DDR5 NOX GAMING 32GB (2X16) PC 6000MHZ,0.0,1.0,PCS,2785000.0,0.0
"",RAM CORSAIR DDR4 PC2X16GB VENGEANCE LPX,0.0,1.0,PCS,1160000.0,0.0
"",RAM Corsair DDR5 PC 32GB (2X16GB) CMH32GX5M2B5200C40 CL40 VENGEANCE RGB Black,0.0,1.0,PCS,7395000.0,0.0
"",RAM Corsair DDR5 PC 32GB 2x16GB 5200MHz CMK32GX5M2B5200C40W 5200MT/s CL40 VENGEANCE White,0.0,1.0,PCS,0.0,0.0
"",RAM DDR 4 16GB PC 2666 PENDINGIN,0.0,1.0,PCS,770000.0,0.0
"",RAM DDR4 8GB 1RX8 PC4 - 3200,0.0,1.0,UNIT,1900000.0,0.0
"",RAM KINGSTON FURY BEAST DDR5 16GB 6000MT/S,0.0,1.0,PCS,1050000.0,0.0
"",RAM KINGSTONE DDR4 FURY BEAST 16GB PC 3200,0.0,1.0,PCS,537000.0,0.0
"",RAM KINGSTONE FURY BEAST DDR5 32GB (2X16GB) 6400MT/S BLACK,0.0,1.0,PCS,2495000.0,0.0
"",RAM LEXAR SODIMM DDR5 8GB,1.0,0.0,PCS,415000.0,415000.0
"",RAM PC  BULLDOZER / HYNIX DDR3 4GB,0.0,8.0,PCS,104279.931155,0.0
"",RAM PC CORSAIR DDR4 8GB,0.0,1.0,PCS,675000.0,0.0
"",RAM PC CORSAIR DDR4 PC 2X16GB VENGEANCE RGB PRO,0.0,1.0,PCS,2065000.0,0.0
"",RAM PC CORSAIR DDR4 PC1X16GB,0.0,1.0,PCS,785000.0,0.0
"",RAM PC CORSAIR DDR4 PC1X16GB VENGEANCE RGB RS NW,0.0,1.0,PCS,785000.0,0.0
"",RAM PC DDR 3 4GB TAMMUZ,0.0,1.0,PCS,166950.0,0.0
"",RAM PC DDR 3 EX-GEIL / SAMSUNG 8GB,0.0,1.0,PCS,180000.0,0.0
"",RAM PC DDR 3 MAXELL 4GB,0.0,1.0,PCS,180000.0,0.0
"",RAM PC HYNIX DDR 3 8GB PC 12800,0.0,1.0,PCS,185000.0,0.0
"",RAM PC KINGSTON FURY BEAST 8GB DDR 4 PC 3200,1.0,1.0,UNIT,1095000.0,1095000.0
"",RAM PC KINGSTON HYPERX FURRY 16GB DDR4,0.0,1.0,PCS,750000.0,0.0
"",RAM PC KINGSTONE DDR3 4GB,3.0,5.0,PCS,130416.666667,391250.000001
"",RAM PC KINGSTONE DDR3 8GB,7.0,1.0,PCS,222224.657065,1555572.599455
"",RAM PC KINGSTONE DDR4 4GB,0.0,1.0,PCS,292500.0,0.0
"",RAM PC KINGSTONE DDR4 8GB #,1.0,1.0,PCS,1237500.0,1237500.0
"",RAM PC KINGSTONE HYPERX FURRY 16GB X 2 DDR4,0.0,1.0,PCS,2890000.0,0.0
"",RAM PC LEXAR DDR 4 8GB,0.0,1.0,PCS,625000.0,0.0
"",RAM PC NETAC BASIC DDR4 4GB,0.0,1.0,PCS,215000.0,0.0
"",RAM PC TEAM ELITE DDR 3 8GB PENDINGIN,0.0,1.0,PCS,615000.0,0.0
"",RAM PC TEAM ELITE DDR3 8GB PC 1600,0.0,1.0,PCS,395000.0,0.0
"",RAM PC TEAM ELITE DDR4 4GB,0.0,1.0,PCS,310000.0,0.0
"",RAM PC TEAM ELITE DDR4 8GB,0.0,1.0,PCS,370000.0,0.0
"",RAM PC TEAM ELITE DDR5 8GB,0.0,1.0,PCS,415000.0,0.0
"",RAM PC TEAM ELITE PLUS DDR4 16GB PC 3200 PENDINGIN,0.0,1.0,UNIT,510000.0,0.0
"",RAM PC TEAM ELITE PLUS DDR4 4GB PC 2666 PENDINGIN,0.0,1.0,PCS,235000.0,0.0
"",RAM PC TEAM ELITE PLUS DDR4 8GB PC 2666 PENDINGIN,0.0,1.0,PCS,447500.0,0.0
"",RAM PC TEAM ELITE PLUS DDR4 8GB PC 3200 PENDINGIN,2.0,1.0,PCS,1017000.0,2034000.0
"",RAM PC VISIPRO DDR3 8GB PC 12800,0.0,1.0,PCS,464073.089701,0.0
"",RAM PNY DDR4 GAMING 8GB XLR8 3200 MHZ,0.0,1.0,PCS,345000.0,0.0
"",RAM SKHYNIX SODIMM 4GB DDR4 3200,0.0,1.0,PCS,200000.0,0.0
"",RAM TEAM ELITE PLUS DDR4 16GB PC 2666 PENDINGIN,0.0,1.0,PCS,540000.0,0.0
"",REDMI PAD 2 RAM 4 / 128GB,0.0,1.0,UNIT,2000000.0,0.0
"",REDMI PAD SE 4GB 128GB,0.0,1.0,UNIT,2050000.0,0.0
"",REFILL PITA PRINTER EPRINT 8758,57.0,60.0,PCS,8822.488857,502881.864849
"",REFILL PITA PRINTER PRINTECH 8758,63.0,20.0,PCS,10000.0,630000.0
"",RELEASE PLATE KEPALA TRIPOT,1.0,1.0,PCS,55000.0,55000.0
"",REPEATER SLR 5300,0.0,1.0,UNIT,42000000.0,0.0
"",REXCO,65.0,1.0,PCS,47430.681611,3082994.304715
"",RIBBON 110 X 300 UNTUK ZEBRA,0.0,1.0,PCS,60000.0,0.0
"",RIBBON CATRIDGE EPSON LQ 310,29.0,20.0,PCS,57578.396509,1669773.498761
"",RIBBON CATRIDGE EPSON LX 300,4.0,3.0,PCS,46000.0,184000.0
"",RIBBON CATRIDGE EPSON LX310,118.0,60.0,PCS,44899.681551,5298162.423018
"",RIBBON CATRIDGE EPSON PLQ 20,7.0,20.0,PCS,329446.428572,2306125.000004
"",RIBBON CATRIDGE LQ 2090,5.0,1.0,PCS,50000.0,250000.0
"",RIBBON CATRIDGE ORI EPSON LQ 2190,30.0,20.0,PCS,175000.0,5250000.0
"",RIBBON CATRIDGE PRINTECH LQ 2190,6.0,5.0,PCS,71285.714286,427714.285716
"",Ribbon HITI,0.0,0.0,PCS,1050000.0,0.0
"",RIBBON MASK LX 310,14.0,1.0,PCS,16428.571429,230000.000006
"",RIBBON PACK EPSON LQ 2190,19.0,2.0,PCS,59000.0,1121000.0
"",RIBBON PACK EPSON LX 310 ( 8750 8755 8758 ),27.0,30.0,PCS,35253.946193,951856.547211
"",RIBBON PRINTER HITI,0.0,1.0,PCS,1170000.0,0.0
"",RIBBON STANDART CAT P7 / P8000,0.0,1.0,PCS,971250.0,0.0
"",RJ11 1 PACK + PESAWAT TELPON WIRELESS 4 UNIT,0.0,1.0,PAKET,2650000.0,0.0
"",RJ45 BELDEN,245.0,50.0,BIJI,1995.170512,488816.77544
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),14.0,1.0,PACK,63214.285714,884999.999996
"",RJ45 MMP CAT 6 TUTUP BESI,2.0,1.0,PCS,4200.0,8400.0
"",RJ45 TEMBUS,1228.0,1.0,BIJI,831.552102,1021145.981256
"",ROBOT HUB USB 4 PORT H140-80 BLACK,0.0,10.0,PCS,39000.0,0.0
"",ROBOT KEYBOARD MOUSE KM3100 WIRELESS,0.0,1.0,UNIT,132000.0,0.0
"",ROBOT MOUSE M210,0.0,1.0,PCS,57000.0,0.0
"",ROBOT POINTER PRESENTASI RLP01 LASER,5.0,0.0,PCS,57000.0,285000.0
"",ROBOT SPEAKER RS 180,35.0,60.0,PCS,57000.0,1995000.0
"",ROLLER ATAS EPSON,21.0,1.0,PCS,13362.068966,280603.448286
"",ROLLER BAWAH EPSON,27.0,1.0,PCS,20000.0,540000.0
"",ROSET 8 PCS,0.0,1.0,PAKET,60000.0,0.0
"",ROUTER ASUS RT - AX1800HP DUAL BAND WIFI 6,0.0,1.0,UNIT,1075000.0,0.0
"",ROUTER ASUS RT AX52 (AX1800) DUAL BAND WIFI 6,0.0,1.0,UNIT,775000.0,0.0
"",ROUTER RUIJIE EW1200E,0.0,1.0,PCS,581000.0,0.0
"",RUIJIE REYEE RG-RAP2200(F) AC1300 Dual Band Celling Mount Access Point,0.0,0.0,UNIT,700000.0,0.0
"",RUIJIE REYEE ROUTER RG-EW1200 1200MBPS DUAL BAND WIRELESS,4.0,1.0,UNIT,330000.0,1320000.0
"",RUIJIE REYEE ROUTER RG-EW1200G PRO 1300MBPS DUAL BAND GIGABIT WIRELESS,4.0,1.0,UNIT,545000.0,2180000.0
"",SALMA ECO 1,3.0,1.0,PCS,26022.142857,78066.428571
"",SALMA ECO 2,0.0,1.0,PCS,25889.418605,0.0
"",SALMA ECO 3,3.0,1.0,PCS,25905.384615,77716.153845
"",SALMA ECO 4,6.0,1.0,PCS,26265.0,157590.0
"",SALMA ECO 5,0.0,1.0,PCS,26151.666667,0.0
"",SALMA ECO 6,8.0,1.0,PCS,26204.285714,209634.285712
"",SALMA ECO 7,0.0,1.0,PCS,26265.0,0.0
"",SALMA ECO 8,0.0,1.0,PCS,26265.0,0.0
"",SAMBUNGAN FIBER,58.0,1.0,PCS,1000.0,58000.0
"",SAMBUNGAN HDMI,82.0,3.0,PCS,7717.156092,632806.799544
"",SAMBUNGAN HDMI L,2.0,1.0,PCS,15000.0,30000.0
"",SAMBUNGAN KABEL LAN RJ45 INDOOR,89.0,5.0,PCS,2000.0,178000.0
"",SAMBUNGAN PIPA,0.0,1.0,PCS,2500.0,0.0
"",SAMBUNGAN VGA,4.0,5.0,PCS,10000.0,40000.0
"",SAMSUNG 24 LS24330GAEXXD 24 FHD IPS 100HZ,0.0,1.0,UNIT,1265000.0,0.0
"",SAMSUNG 24 LS24C310EAXXD 24 FH IPS 1920 X1080 #,0.0,1.0,UNIT,1185000.0,0.0
"",SAMSUNG SMART TV 55DU7000,0.0,0.0,UNIT,5350000.0,0.0
"",SAMSUNG SMART TV 65DU7000,0.0,0.0,UNIT,7090000.0,0.0
"",SAMSUNG SMART TV 65U8000F,0.0,1.0,UNIT,8050000.0,0.0
"",SAMSUNG TAB A9+ 8 128GB,0.0,1.0,UNIT,4150000.0,0.0
"",SAMSUNG TAB GALAXY A9+ 5G,0.0,1.0,UNIT,4000000.0,0.0
"",SAMSUNG TAB S10 FE + KEYBOARD CASE,0.0,0.0,UNIT,7350000.0,0.0
"",SAMSUNG TAB S10 FE 5G RAM 8GB 128GB,0.0,1.0,UNIT,6999000.0,0.0
"",SAMSUNG TAB S8 PLUS,1.0,1.0,UNIT,16250000.0,16250000.0
"",SAMSUNG TAB S9 FE+ 5G,0.0,1.0,UNIT,9900000.0,0.0
"",SANDISK MICRO SD 128GB EXTREME PRO,0.0,1.0,PCS,271000.0,0.0
"",SARAMONIC BLINK 500B2,0.0,1.0,UNIT,1835000.0,0.0
"",SCANER BARCODE CODE SOFT 303ST,0.0,1.0,UNIT,390000.0,0.0
"",SCANER BARCODE KASSEN KS-605,0.0,1.0,UNIT,400000.0,0.0
"",SCANER CANON DR F120,0.0,1.0,PCS,5450000.0,0.0
"",SCANER EPSON DS310,0.0,1.0,UNIT,3725000.0,0.0
"",SCANER EPSON DS7500,0.0,1.0,UNIT,15550000.0,0.0
"",SCANER FUJITSU S1300i / f4-Duplex,0.0,1.0,UNIT,3960000.0,0.0
"",SCANER FUJITSU SP 1125,0.0,1.0,PCS,5535000.0,0.0
"",SCANER FUJITSU SP 1130,0.0,1.0,PCS,7260000.0,0.0
"",SCANER PLUSTEK PS 188,0.0,1.0,UNIT,5605000.0,0.0
"",SCANNER BARCODE WIRELLES BT LITEEW2D,1.0,1.0,UNIT,437000.0,437000.0
"",SCANNER BROTHER ADS 1700 W,0.0,1.0,UNIT,4295000.0,0.0
"",SCANNER BROTHER ADS1300,0.0,1.0,UNIT,4065000.0,0.0
"",SCANNER BROTHER DS - 640,0.0,1.0,UNIT,1890000.0,0.0
"",SCANNER CANON 287,2.0,1.0,PCS,118571.428571,237142.857142
"",SCANNER CANON DOCUMENT READER P215 II,0.0,1.0,UNIT,4160000.0,0.0
"",SCANNER CANON LIDE 300,2.0,2.0,UNIT,930000.0,1860000.0
"",SCANNER CANON LIDE 400,0.0,1.0,UNIT,1390000.0,0.0
"",SCANNER EPSON DS 530 II,0.0,0.0,UNIT,7725000.0,0.0
"",SCANNER EPSON DS 770 II,0.0,1.0,UNIT,11100000.0,0.0
"",SCANNER EPSON DS410 #,1.0,1.0,UNIT,4825000.0,4825000.0
"",SCANNER EPSON DS410 TP,0.0,0.0,PCS,4825000.0,0.0
"",SCANNER EPSON L3110,0.0,1.0,PCS,500000.0,0.0
"",SCANNER EPSON L3210 PART,0.0,1.0,PCS,700000.0,0.0
"",SCANNER EPSON V39,0.0,1.0,UNIT,870000.0,0.0
"",SCANNER FUJITSU SCANSNAP IX 1600,0.0,1.0,UNIT,10040000.0,0.0
"",SCANNER FUJITSU SCANSNAP IX1300 BLACK,0.0,1.0,UNIT,6295000.0,0.0
"",SCANNER FUJITSU SP-1130N NETWORKING,0.0,1.0,UNIT,6075000.0,0.0
"",SCANNER FUJITSU SP1120N NETWORKING,0.0,1.0,UNIT,4385000.0,0.0
"",SCANNER G2010,1.0,1.0,PCS,784500.0,784500.0
"",SCANNER HP SCANJET PRO 3000 S4,0.0,1.0,UNIT,7000000.0,0.0
"",SCANNER RICOH SCANSNAP IX1300,0.0,1.0,UNIT,5965000.0,0.0
"",SCANNER RICOH SCANSNAP IX1400,0.0,1.0,UNIT,7885000.0,0.0
"",SCANNER RICOH SCANSNAP IX1400 TP,0.0,1.0,UNIT,7885000.0,0.0
"",SDHC 128GB CL 10 SANDISK,11.0,1.0,PCS,322727.272727,3549999.999997
"",SDHC 32GB EXTREME SANDISK,1.0,1.0,PCS,295000.0,295000.0
"",SDHC 64GB CL 10 EXTREME SANDISK,0.0,1.0,PCS,137000.0,0.0
"",SDHC SANDISK EXTREME PRO 32GB,2.0,0.0,PCS,134000.0,268000.0
"",SDHC SANDISK EXTREME PRO 64GB,1.0,0.0,PCS,475000.0,475000.0
"",SDXC LEXAR 128GB 800X PRO SDXC UHS-1 U3-V30-4K (up to 150Mbps),0.0,1.0,PCS,238000.0,0.0
"",SDXC SANDISK EXTREME 128GB 4K UHD,0.0,0.0,PCS,240666.666667,0.0
"",SECURE MAXI 34-CCM - PENGHANCUR KERTAS,0.0,1.0,UNIT,2900000.0,0.0
"",SECURE MAXI 34-CCM - PENGHANCUR KERTAS TP,0.0,1.0,UNIT,2850000.0,0.0
"",SENSOR EPSON,18.0,1.0,PCS,32024.064171,576433.155078
"",SENSOR KERTAS CANON 2770,8.0,1.0,PCS,24571.428571,196571.428568
"",SENSOR KERTAS CANON G1020 G2020 G3020,0.0,1.0,PCS,63539.285078,0.0
"",SEPAKER ADVANCE K1503,0.0,1.0,UNIT,1066666.666667,0.0
"",SERVER DELL POWER EDGE R250 XEON E - 2314 2.80/DDR4 8GB DVDRW KEY+MOUSE,0.0,1.0,UNIT,27750000.0,0.0
"",SERVER Dell R250 E 2314 16GB 2TBX1 SATA DVD PERC-H755 DUAL LAN,0.0,0.0,UNIT,0.0,0.0
"",SIDU A3 70GSM,100.0,26.0,PCS,78600.0,7860000.0
"",SIDU A3 75G,0.0,1.0,PCS,87476.72571,0.0
"",SIDU A3 80 GSM,0.0,25.0,PCS,94534.578736,0.0
"",SIDU A4  WARNA BIRU,100.0,25.0,PCS,56363.303744,5636330.3744
"",SIDU A4 70,372.0,100.0,PCS,39225.970262,14592060.937464
"",SIDU A4 80 GSM,82.0,25.0,PCS,47720.276283,3913062.655206
"",SIDU A4 WARNA HIJAU,74.0,25.0,PCS,56450.415305,4177330.73257
"",SIDU A4 WARNA KUNING,29.0,25.0,PCS,57091.828832,1655663.036128
"",SIDU A4 WARNA MERAH,95.0,25.0,PCS,57212.234696,5435162.29612
"",SIDU F4 70,1021.0,100.0,PCS,44332.832829,45263822.318409
"",SIDU F4 80 GSM,9.0,100.0,PCS,54045.63365,486410.70285
"",SIDU F4 WARNA BIRU,61.0,25.0,PCS,65260.610248,3980897.225128
"",SIDU F4 WARNA HIJAU,74.0,25.0,PCS,65974.171918,4882088.721932
"",SIDU F4 WARNA KUNING,90.0,25.0,PCS,65906.073188,5931546.58692
"",SIDU F4 WARNA MERAH MUDA,91.0,25.0,PCS,66056.83139,6011171.65649
"",SIKU RAK 12 X 14,0.0,1.0,PCS,12500.0,0.0
"",SMART IQ JETE J2 SERIES (CHARGE MOBIL),22.0,15.0,PCS,32486.25074,714697.51628
"",SMART TV LG 43UA7500,0.0,0.0,UNIT,3595000.0,0.0
"",SMART TV POLYTRON 55 INCH,0.0,0.0,PCS,5645000.0,0.0
"",SMART TV SAMSUNG HG65BU800,0.0,0.0,UNIT,10990000.0,0.0
"",SMART WIFI SMOKE DETECTOR TUYA SMART ALRM HOME AUTOMATIC,0.0,1.0,UNIT,250000.0,0.0
"",SODIMM ADATA DDR4 16GB,0.0,1.0,PCS,390000.0,0.0
"",SODIMM ADATA DDR4 8GB PC 3200,0.0,1.0,PCS,310000.0,0.0
"",SODIMM ADATA DDR5 8GB,0.0,1.0,PCS,430000.0,0.0
"",SODIMM APACER DDR4 16GB PC 3200HZ,0.0,1.0,PCS,664000.0,0.0
"",SODIMM Apacer DDR4 8GB PC 3200,0.0,0.0,PCS,360000.0,0.0
"",SODIMM CORSAIR DDR 3L 4GB,0.0,1.0,PCS,397666.666667,0.0
"",SODIMM CORSAIR DDR3L 8GB LOW VOLT,0.0,1.0,PCS,600000.0,0.0
"",SODIMM CORSAIR DDR4 8GB,0.0,1.0,PCS,500000.0,0.0
"",SODIMM CRUCIAL DDR5 8GB PC 5600 CL46,0.0,1.0,PCS,520000.0,0.0
"",SODIMM DDR4 COPOTAN,0.0,1.0,PCS,150000.0,0.0
"",SODIMM DDR5 16GB,0.0,1.0,PCS,800000.0,0.0
"",SODIMM DIGITAL ALLIANCE DDR3L 4GB,0.0,1.0,PCS,145000.0,0.0
"",SODIMM DIGITAL ALLIANCE DDR3L 8GB,0.0,1.0,PCS,180000.0,0.0
"",SODIMM ELITE DDR4 16GB 3200,0.0,1.0,PCS,680000.0,0.0
"",SODIMM KINGSTONE / HYNIX DDR3L 8GB,8.0,1.0,PCS,201358.024692,1610864.197536
"",SODIMM KINGSTONE DDR3L 4GB,0.0,1.0,PCS,110000.0,0.0
"",SODIMM KINGSTONE DDR4 16GB PC 3200 #,2.0,1.0,PCS,1120000.0,2240000.0
"",SODIMM KINGSTONE DDR4 4GB KG,0.0,1.0,PCS,292057.613168,0.0
"",SODIMM KINGSTONE DDR4 4GB PC3200,0.0,1.0,PCS,209231.673676,0.0
"",SODIMM KINGSTONE DDR4 8GB KG,0.0,1.0,PCS,536111.111111,0.0
"",SODIMM KINGSTONE DDR4 8GB PC 3200,0.0,1.0,PCS,727500.0,0.0
"",SODIMM KINGSTONE DDR4 FURY 16GB PC 3200,1.0,1.0,PCS,2045000.0,2045000.0
"",SODIMM KINGSTONE DDR4 FURY 8GB PC 3200,0.0,1.0,PCS,315000.0,0.0
"",SODIMM LEXAR DDR 4 4GB PC4-2666,0.0,1.0,PCS,296000.0,0.0
"",SODIMM LEXAR DDR4 16GB PC4 3200,0.0,1.0,PCS,0.0,0.0
"",SODIMM LEXAR DDR4 4GB 3200,0.0,1.0,PCS,178281.25,0.0
"",SODIMM LEXAR DDR4 8GB PC 3200,0.0,1.0,PCS,260000.0,0.0
"",SODIMM NETAC BASIC DDR4 4GB PC 2666,0.0,1.0,PCS,225000.0,0.0
"",SODIMM RX7 DDR3 8GB L,0.0,1.0,PCS,200000.0,0.0
"",SODIMM SAMSUNG DDR4 4GB PC 3200,0.0,1.0,PCS,595000.0,0.0
"",SODIMM SAMSUNG DDR5 8GB PC5 4800,0.0,1.0,PCS,400000.0,0.0
"",SODIMM SKY HYNIX DDR4 4GB,0.0,1.0,PCS,0.0,0.0
"",SODIMM TEAM ELITE DDR 4 4GB,0.0,1.0,PCS,170000.0,0.0
"",SODIMM TEAM ELITE DDR3 4GB LOW VOLT,0.0,1.0,PCS,160000.0,0.0
