Kode Produk,Nama Produk,Stok di tangan,Batas Minimum,Satuan,Harga Rata-rata,Nilai
,"PC BUILTUP HP Ci7-13700 8GB 512GB SSD LED HP 21,45",0,1,UNIT,"14,050,000.00",0.00
,PC BUILUP ACER CI7-11700 2X4GB 1TB GT 730 2GB WIN10,0,1,UNIT,"12,996,000.00",0.00
,PC BUILUP ACER TC 1650 CI3-10105 4GB 1TB + SSD 256GB 19 INCS LED,0,1,UNIT,"7,849,000.00",0.00
,"PC BUILUP ASUS S500MC CI3-10105 4GB 1TB 19,5 INCS",0,1,UNIT,"7,315,000.00",0.00
,PC BUILUP ASUS S500TC CI3-10105 4GB 1TB HDD WIN10,0,1,UNIT,"7,135,000.00",0.00
,"PC BUILUP ASUS S500TC INTEL G5905 4GB 1TB LED 19,5",0,1,UNIT,"6,225,000.00",0.00
,"PC BUILUP HP 290-P0038L-3JV92AA LED HP 18,5"" 19KA",0,1,UNIT,"4,500,000.00",0.00
,"PC BUILUP HP SLIM S01 PF1181D-22X83AA PENTIUM GOLD G6400 4GB 1TB HDD 19,5"" WIN10",0,1,UNIT,"6,228,000.00",0.00
,PC BUILUP LENOVO IC 3 07IAB7 CIRE I3-12100 3.30 DDR4 4GB 256GB SSD MONITOR LED 22INCS,0,1,PAKET,"7,550,000.00",0.00
,PC BUILUP LENOVO IDEA CENTRE 5 i7-2700 8GB 512GB SSD DVD RW,0,1,UNIT,"13,270,000.00",0.00
,"PC BUILUP LENOVO IDEACENTRE 5 CI5-10400 8GB 1TB LED 21,5",0,1,UNIT,"8,950,000.00",0.00
,"PC BUILUP LENOVO IDEACENTRE Ci3-12100 4GB 256GB SSD LED 21,5",0,1,UNIT,"8,215,000.00",0.00
,"PC BUILUP P500MV i5 - 13420H DDR5 8GB 512GB SSD WIN 11 MONITOR 21,5 INCS",0,1,UNIT,"8,500,000.00",0.00
,PC LENOVO IDEACENTRE MINI 5 CI3 10100T 4GB 1TB HDD,0,1,UNIT,"6,143,000.00",0.00
,PC MINI INTEL NUC NUC11ATKC4000 INTEL N5105 8GB 256GB SSD EK,0,1,UNIT,"2,810,000.00",0.00
,PC MINI RNUC1 4MNK1500000 - 8SW2 INTEL N150 8GB 256GBGB SSD NVME WIN 11,0,1,UNIT,"3,685,000.00",0.00
,PC SERVER ASUS TS100 - E10 / PI4 8GB 1TB BLACK,0,1,UNIT,"10,085,000.00",0.00
,PC SERVER ASUS TS100 E11/PI4 16GB X 2 1TB DVD BLACK #,0,1,UNIT,0.00,0.00
,PC SERVER ASUS TS100-10/PI4 16GB 1TB,0,1,UNIT,"11,290,000.00",0.00
,PC SERVER DELL POWER EDGE T40,0,1,UNIT,"9,690,000.00",0.00
,PC SERVER LENOVO THINGSYSTEM ST50 V2 XEON E-2324G 16GB 1TB HDD + KEY + MOUSE,0,1,UNIT,"13,490,000.00",0.00
,PC SERVER LENOVO THINKSYSTEM ST50 V2 E2324G 16GB 1TB HDD + 480GB NHS SSD EK,0,1,UNIT,"15,700,000.00",0.00
,PCI CARD USB 3.0,0,1,PCS,"130,000.00",0.00
,PEMBOLONG KERTAS NO 30 XL,0,1,PCS,"20,000.00",0.00
,PEMBOLONG KERTAS NO 40,34,1,PCS,"22,000.00","748,000.00"
,PEMBOLONG KERTAS NO 85,17,1,PCS,"60,000.00","1,020,000.00"
,PEMBOLONG KERTAS NO 85 ZRM,13,1,PCS,"36,000.00","468,000.00"
,PEMOTONG KERTAS A3,0,1,UNIT,"230,000.00",0.00
,PEMOTONG KERTAS KRISBOW S215,0,0,UNIT,"700,000.00",0.00
,PENGGARIS BESI,3,2,PCS,"2,055.00","6,165.00"
,PENGHANCUR KERTAS PROMAXI S290 PLUS,1,1,UNIT,"1,050,000.00","1,050,000.00"
,PESAWAT TELEPON DESK 1,0,1,UNIT,"230,000.00",0.00
,PICKUP KARET ROLLER CANON G SERIES,20,5,BIJI,"25,000.00","500,000.00"
,PIGTAIL INDOOR COLOUR UPC 3 METER,0,1,PCS,"6,500.00",0.00
,PIPA AC,0,1,PCS,"175,000.00",0.00
,PIPA INFUS PRINTER,70,10,PCS,500.00,"35,000.00"
,PIPA KABEL,0,1,PCS,"11,000.00",0.00
,PIPA LISTRIK 10 BATANG,0,1,BATANG,"121,000.00",0.00
,PLASTIK CD,74,10,PCS,"1,500.00","111,000.00"
,PLASTIK KLIP,59,3,PCS,"3,500.00","206,500.00"
,PLASTIK KLIP 4 X 6,1107,5,PCS,"1,650.00","1,826,550.00"
,PLASTIK KLIP 5 X 8,1081,1,PCS,"1,650.00","1,783,650.00"
,PLASTIK KLIP 7 X 10,282,1,PCS,"2,897.56","817,112.20"
,"PLASTIK KLIP 8,7 X 13",6,1,PCS,"4,750.00","28,500.00"
,PLASTIK KRESEK 02 X 21 HITAM,20,1,PCS,"5,750.00","115,000.00"
,PLASTIK KRESEK 02 X 21 PUTIH,38,1,PCS,"5,750.00","218,500.00"
,PLASTIK KRESEK 02 X 28 HITAM,150,1,PCS,"8,750.00","1,312,500.00"
,PLASTIK KRESEK 03 X 20 X 35,30,1,PCS,"17,333.33","520,000.00"
,PLASTIK KRESEK 03 X 21 SH,125,1,PCS,"9,042.55","1,130,319.15"
,PLASTIK KRESEK 03 X 28 HITAM (SH),776,5,PACK,"12,590.23","9,770,021.62"
,PLASTIK KRESEK 03 X 28 MERAH,16,1,PCS,"14,500.00","232,000.00"
,PLASTIK LAMINATING BLUE PRINT F4,183,40,PCS,"77,396.08","14,163,482.35"
,PLASTIK LAMINATING EPRINT A4,0,15,PCS,"85,440.65",0.00
,PLASTIK LAMINATING EPRINT F4,3,30,PCS,"89,314.52","267,943.57"
,PLASTIK LAMINATING EPRINT KTP,62,30,PCS,"11,708.75","725,942.50"
,PLASTIK LAMINATING SAKURAI,0,40,PACK,"92,500.00",0.00
,"PLASTIK OPP 10,5 X 24",1241,150,PCS,"4,500.00","5,584,500.00"
,"PLASTIK OPP 11,5 X 24",3008,150,PCS,"4,912.60","14,777,088.21"
,PLASTIK OPP 12 X 24,238,30,PCS,"5,124.72","1,219,683.05"
,"PLASTIK OPP 13,5 X 24",397,100,PCS,"5,823.87","2,312,075.30"
,PLASTIK OPP 17 X 25,94,10,PCS,"7,400.00","695,600.00"
,PLASTIK UANG 015 X 36 X 85 ( ISI 50 ),30,1,PACK,"142,751.61","4,282,548.39"
,PLAT SENG LX 310,4,1,PCS,"20,000.00","80,000.00"
,PLONG ID CARD,0,1,PCS,"500,000.00",0.00
,POE HIKVISION,0,1,PCS,"725,000.00",0.00
,POE SPLITTER INJECTOR,0,1,PCS,"9,000.00",0.00
,POE SWITCH GIGABIT HIK 8 PORT,0,1,UNIT,"725,000.00",0.00
,POMPA AIR SHIMIZU JET PUMP 268 TP,0,1,UNIT,"1,900,000.00",0.00
,POMPA PRINTER EPSON L4150,0,1,PCS,"400,000.00",0.00
,POMPA PURGE EPSON L3110 L3210 L3250,11,1,PCS,"190,571.86","2,096,290.48"
,POWER BANK JETE 10.000,22,1,PCS,"104,163.10","2,291,588.18"
,POWER BANK JETE 20000 B3 BLACK,1,1,PCS,"279,900.00","279,900.00"
,POWER BANK JETE A9,1,1,PCS,"179,900.00","179,900.00"
,POWER BANK JETE WIRELESS,1,1,PCS,"249,900.00","249,900.00"
,POWER BANK VGEN PLATINUM 10.000 MAH,1,1,PCS,0.00,0.00
,PRINT HEAD BLACK G2010 / 1020,2,20,PCS,"425,000.00","850,000.00"
,PRINT HEAD CATRIDGE BH 70 CANON G1020,10,1,PCS,"449,737.41","4,497,374.09"
,PRINT HEAD CATRIDGE CH 70 CANON G1020,15,1,PCS,"440,762.29","6,611,434.28"
,PRINT TABLE CARD (ID CARD NO NAME),0,1,PCS,"32,000.00",0.00
,PRINTER BARCODE ZEBRA ZE220,0,1,UNIT,"2,800,000.00",0.00
,PRINTER BLUEPRINT DESKTOP ECO58D,1,1,UNIT,"260,000.00","260,000.00"
,PRINTER BLUEPRINT THERMAL BP-LITE80D1 BT,3,1,UNIT,"595,000.00","1,785,000.00"
,PRINTER BROTHER DCP T520 WIRELESS INK TANK PSC,0,1,UNIT,"2,690,000.00",0.00
,PRINTER BROTHER DCP T520W WIRELESS INK TANK PSC,0,1,UNIT,"2,635,000.00",0.00
,PRINTER BROTHER DCP T710 WIRLESS PSC,0,1,PCS,"3,350,000.00",0.00
,PRINTER BROTHER DCP T720DW WIRELESS INKTANK PSC,0,1,UNIT,"3,475,000.00",0.00
,PRINTER BROTHER MFC - T4500DW,0,1,UNIT,"10,450,000.00",0.00
,PRINTER BROTHER MFC L2700DW,0,1,UNIT,"3,475,000.00",0.00
,PRINTER CANON E410,0,1,UNIT,"620,000.00",0.00
,PRINTER CANON G1010,6,35,UNIT,"972,000.00","5,832,000.00"
,PRINTER CANON G1020,0,15,UNIT,"1,400,000.00",0.00
,PRINTER CANON G1730,20,20,UNIT,"1,015,407.89","20,308,157.89"
,PRINTER CANON G2010,0,25,UNIT,"1,776,270.26",0.00
,PRINTER CANON G2010 TP,1,0,PCS,"1,780,000.00","1,780,000.00"
,PRINTER CANON G2020 PSC,0,25,UNIT,"1,916,581.78",0.00
,PRINTER CANON G2730,9,35,UNIT,"1,435,433.39","12,918,900.47"
,PRINTER CANON G2770,0,1,UNIT,"1,603,536.04",0.00
,PRINTER CANON G3010 WIFI PSC,0,1,UNIT,"2,108,333.33",0.00
,PRINTER CANON G3730,6,1,UNIT,"2,110,000.00","12,660,000.00"
,PRINTER CANON G4010 PSC FAX,0,1,UNIT,"3,420,000.00",0.00
,PRINTER CANON G4770,2,1,UNIT,"3,280,000.00","6,560,000.00"
,PRINTER CANON IX 6770,0,2,UNIT,"3,735,000.00",0.00
,PRINTER CANON LASERJET LBP 6030,1,1,UNIT,"1,710,000.00","1,710,000.00"
,PRINTER CANON PIXMA IP 2770,12,60,UNIT,"819,022.25","9,828,266.99"
,PRINTER EPSON L-14150 A3 PSC WIFI DUPLEX,0,1,UNIT,"7,585,000.00",0.00
,PRINTER EPSON L11050 ECOTANK A3 WIFI,0,1,UNIT,"6,300,000.00",0.00
,PRINTER EPSON L1110,0,1,UNIT,"1,830,000.00",0.00
,PRINTER EPSON L121,10,25,UNIT,"1,445,000.00","14,450,000.00"
,PRINTER EPSON L121 TP,0,10,UNIT,"1,440,000.00",0.00
,PRINTER EPSON L1210 ECOTANK (Print Only),7,1,UNIT,"1,940,000.00","13,580,000.00"
,PRINTER EPSON L1210 TP,0,1,UNIT,"1,929,285.71",0.00
,PRINTER EPSON L1251,0,1,UNIT,"1,959,459.46",0.00
,PRINTER EPSON L1300,0,1,PCS,"6,490,000.00",0.00
,PRINTER EPSON L14150 A3 PSC WIFI,0,1,UNIT,"7,100,000.00",0.00
,PRINTER EPSON L1455 A3 PSC WIFI DUPLEX,0,1,PCS,"10,400,000.00",0.00
,PRINTER EPSON L1800 A3,0,1,UNIT,"8,125,000.00",0.00
,PRINTER EPSON L3210,0,40,UNIT,"2,150,000.00",0.00
,PRINTER EPSON L3210 TP,0,5,UNIT,"2,020,013.19",0.00
,"PRINTER EPSON L3211 PRINT, SCAN COPY",10,40,UNIT,"2,050,000.00","20,500,000.00"
,"PRINTER EPSON L3211 PRINT, SCAN COPY TP",7,40,UNIT,"2,052,857.14","14,370,000.00"
,PRINTER EPSON L3250 TP,0,1,UNIT,"2,437,500.00",0.00
,"PRINTER EPSON L3250 WIFI (PRINT, SCAN, COPY)",5,1,UNIT,"2,514,000.00","12,570,000.00"
,PRINTER EPSON L3251 WIFI TKDN,0,1,UNIT,"2,575,000.00",0.00
,PRINTER EPSON L4150 PSC WIFI,0,1,UNIT,"3,120,994.10",0.00
,PRINTER EPSON L4260 A4 WI-FI #,0,1,UNIT,"3,735,000.00",0.00
,PRINTER EPSON L5190,0,1,PCS,"4,365,000.00",0.00
,PRINTER EPSON L5290,2,1,UNIT,"3,760,000.00","7,520,000.00"
,PRINTER EPSON L5290 TP,0,0,PCS,"3,790,000.00",0.00
,PRINTER EPSON L805,0,1,UNIT,"4,105,000.00",0.00
,PRINTER EPSON L8050,0,1,UNIT,"4,425,000.00",0.00
,PRINTER EPSON LQ 2190 @,0,1,UNIT,"8,515,000.00",0.00
,PRINTER EPSON LQ 310 dot matrix,0,1,UNIT,"3,115,000.00",0.00
,PRINTER EPSON LQ2190 dot matrix,0,1,UNIT,"8,910,000.00",0.00
,PRINTER EPSON LX 310,0,1,PCS,"2,795,000.00",0.00
,PRINTER EPSON M1120 EcoTank Monochrome Wi-Fi,0,1,UNIT,"2,045,000.00",0.00
,PRINTER EPSON M1120 ECOTANK MONOCROE WIFI,0,1,UNIT,"2,045,000.00",0.00
,PRINTER EPSON PLQ 35 PASSBOOK,0,1,UNIT,"7,125,000.00",0.00
,Printer EPSON PLQ30 PASSBOOK,0,0,UNIT,"7,125,000.00",0.00
,PRINTER EPSON TMT 82X - 441 USB SERIAL,1,1,UNIT,"2,215,000.00","2,215,000.00"
,PRINTER EPSON TMU 220B USB AUTO CUTTER,0,1,Buah,"2,500,000.00",0.00
,PRINTER EPSON WF - C5390,0,1,UNIT,"5,300,000.00",0.00
,PRINTER EPSON WF 100 #,0,1,UNIT,"3,850,000.00",0.00
,PRINTER HP 419,0,1,PCS,0.00,0.00
,PRINTER HP DESJET 2337 PSC PALM,0,1,PCS,"670,000.00",0.00
,PRINTER HP DESKJET 2337,0,1,UNIT,0.00,0.00
,"PRINTER HP INKTANK SMART 580 ( PRINT,SCAN,COPY,WIFI )",0,1,UNIT,"2,185,000.00",0.00
,PRINTER HP LASERJET M183FW COLOUR,0,1,UNIT,"6,780,000.00",0.00
,PRINTER HP MFP 179FNW,0,1,UNIT,"5,785,000.00",0.00
,Printer id card Hiti cse200e,0,0,UNIT,"12,650,000.00",0.00
,PRINTER LABEL THERMAL STIKER BP-ECO80BT,1,1,UNIT,"575,000.00","575,000.00"
,PRINTER LABEL THERMAL STIKER BP-ECO80BT TP,1,1,UNIT,"575,000.00","575,000.00"
,PRINTER LASERJET BROTHER HL - L3230CDN,0,1,UNIT,"5,100,000.00",0.00
,PRINTER THERMAL BLUE PRINT LITE 80D BT,0,1,UNIT,"862,500.00",0.00
,PRINTER THERMAL BP - ECO80 BATERAI,2,1,UNIT,"495,000.00","990,000.00"
,PRINTER THERMAL BP-ECO58D LISTRIK,2,1,PCS,"260,000.00","520,000.00"
,Printer Thermal Label ZEBRA ZD230t  (ZD23042 30PG00EZ),0,1,UNIT,"2,520,000.00",0.00
,PRINTER THERMAL MATRIX,0,1,PCS,"650,000.00",0.00
,PRINTER THERMAL STIKER BP ECO 80 BT,0,1,UNIT,0.00,0.00
,PROC AMD RYZEN 3 3200G BOX,0,1,PCS,"1,380,000.00",0.00
,PROC AMD RYZEN 5 4500 BOX,0,1,PCS,"1,210,000.00",0.00
,PROC AMD RYZEN 5 4600G INCLUD FAN,0,1,PCS,"1,520,000.00",0.00
,PROC AMD RYZEN 5 5500 BOX INCLUDE FAN,0,1,PCS,"1,490,000.00",0.00
,PROC AMD RYZEN 5 5500GT,0,1,PCS,"1,650,000.00",0.00
,PROC AMD RYZEN 5 PRO 4650G,0,1,PCS,"2,275,000.00",0.00
,PROC AMD RYZEN R7 5800X BOX,0,1,UNIT,"5,720,000.00",0.00
,PROC I5 - 2400,0,1,PCS,"210,000.00",0.00
,PROC I7 12700 ALDER LAKE INCLUDE FAN,0,1,PCS,"4,275,000.00",0.00
,PROC INTEL CORE - I3 12100 ALDER LAKE,0,1,PCS,"1,715,000.00",0.00
,PROC INTEL CORE - i5 14400 Raptor Lake (BX8071514400),0,1,PCS,0.00,0.00
,PROC INTEL CORE - i7 14700K Raptor Lake (BX8071514700K),0,1,PCS,0.00,0.00
,PROC INTEL CORE I3 10105,0,1,PCS,"1,535,000.00",0.00
,PROC INTEL CORE I3 GEN 2,4,1,PCS,"87,500.00","350,000.00"
,PROC INTEL CORE i5 - 11400 ROCKET LAKE include Fan,0,1,PCS,"2,065,000.00",0.00
,PROC INTEL CORE I5 12400 ALDER LAKE,0,1,PCS,"2,780,000.00",0.00
,PROC INTEL CORE i7 11700 ROCKET LAKE include fan,0,1,PCS,"3,940,000.00",0.00
,PROC INTEL CORE I7 14700,0,1,PCS,"6,265,000.00",0.00
,PROC INTEL G7400,0,1,PCS,"1,500,000.00",0.00
,PROC INTEL I3 13100F RAPTOR LAKE,0,1,PCS,"1,990,000.00",0.00
,PROC INTEL I5 - 7500,0,1,PCS,"1,430,000.00",0.00
,PROC INTEL i5 10400F COMET LAKE,0,1,UNIT,"1,640,000.00",0.00
,PROC INTEL I5 11400F ROCKET LAKE INCLUD FAN,0,1,UNIT,"2,250,000.00",0.00
,PROC INTEL i5-12600 ALDER LAKE,0,1,PCS,"4,020,000.00",0.00
,PROC INTEL i7 10700 COMET LAKE INCLUD FAN,0,1,UNIT,"3,620,000.00",0.00
,PROC INTEL I7 10700F COMET LAKE,0,1,PCS,"3,505,000.00",0.00
,PROC INTEL I7 12700F ALDER LAKE,0,1,PCS,"4,645,000.00",0.00
,PROC INTEL I7 13700 RAPTOR LAKE INCLUD FAN,0,1,PCS,"6,400,000.00",0.00
,PROC INTEL I7 4790,0,1,PCS,"1,650,000.00",0.00
,PROC INTEL I7 7700,0,1,PCS,"2,150,000.00",0.00
,PROC RYZEN 5 5600G,0,1,PCS,"2,040,000.00",0.00
,PROCESSOR  AMD RYZEN 5 3400G,0,1,PCS,"2,900,000.00",0.00
,PROCESSOR  AMD RYZEN R5 3600XT GEN3,0,1,PCS,"4,000,000.00",0.00
,PROCESSOR  CORE 2 DUO 3.0 GHZ E8400 FAN,6,2,PCS,"71,528.27","429,169.61"
,PROCESSOR  I5 10400 COMET LAKE #,0,1,PCS,"1,950,000.00",0.00
,PROCESSOR  INTEL I3 - 4130,0,1,PCS,"570,000.00",0.00
,PROCESSOR  INTEL I3 10100 COMET LAKE,0,1,PCS,"1,680,000.00",0.00
,PROCESSOR  INTEL I5 - GEN 4,0,1,PCS,"300,000.00",0.00
,PROCESSOR  INTEL i7 10700KF COMET LAKE,0,1,PCS,"4,820,000.00",0.00
,PROCESSOR  INTEL I7 9700 (BOX),0,1,PCS,"4,200,000.00",0.00
,PROCESSOR AMD RYZEN R5 3600 TRAY INCLUD FAN ORI,0,1,PCS,"2,770,000.00",0.00
,"PROCESSOR CORE I5-4570 3,2GHZ",0,2,PCS,"320,000.00",0.00
,PROCESSOR INTEL CORE I5 4590,2,1,PCS,"304,375.00","608,750.00"
,"PROCESSOR INTEL I3 - 4150 3,5GHZ",0,1,PCS,"322,500.00",0.00
,PROCESSOR INTEL I3 - 4170,1,1,PCS,"222,982.89","222,982.89"
,"PROCESSOR INTEL I3-4160 3,6 GHZ",2,1,PCS,"190,000.00","380,000.00"
,PROCESSOR INTEL I5 - 4670,0,1,PCS,"340,000.00",0.00
,PROJECTOR ACER BS 020P DLP 4000 LUMENS + TAS,0,2,PCS,"4,650,000.00",0.00
,PROJECTOR ACER BS 021 #,4,1,UNIT,"4,677,500.00","18,710,000.00"
,PROJECTOR ACER BS 021 TP,0,0,UNIT,"4,670,000.00",0.00
,PROJECTOR ACER BS-120PV DLP XGA 4000 LUMENS,0,3,UNIT,"4,780,000.00",0.00
,PROJECTOR ACER X1 DLP XGA 4000 LUMENS,0,1,UNIT,"5,115,000.00",0.00
,PROJECTOR ACER X1123H,0,1,UNIT,"4,050,000.00",0.00
,PROJECTOR BENQ MS550 SVGA 3600 LUMENS,0,1,UNIT,"4,995,000.00",0.00
,PROJECTOR EPSON CO FH02,0,1,UNIT,"9,600,000.00",0.00
,PROJECTOR EPSON EB - 972 XGA 3LCD 4100 LUMENS,0,1,PCS,"9,400,000.00",0.00
,PROJECTOR EPSON EB - W53 4000 LUMENS WXGA #,0,1,UNIT,"6,950,000.00",0.00
,PROJECTOR EPSON EB - X51 XGA,0,1,UNIT,"6,825,000.00",0.00
,PROJECTOR EPSON EB 972,0,0,UNIT,"9,400,000.00",0.00
,PROJECTOR EPSON EB E500 3300 LUMENS,0,1,UNIT,"5,175,000.00",0.00
,PROJECTOR EPSON EB E600 XGA 3LCD 3.400 LUMENS TKDN,0,1,UNIT,"6,085,000.00",0.00
,PROJECTOR EPSON EB S400,0,1,UNIT,"4,735,000.00",0.00
,PROJECTOR EPSON EB X500 + TAS,0,1,UNIT,"5,585,000.00",0.00
,PROJECTOR EPSON EB X600 XGA 3LCD TKDN #,0,1,UNIT,"5,550,000.00",0.00
,PROJECTOR EPSON EB-E01 XVGA 3LCD,0,1,UNIT,"5,089,416.67",0.00
,PROJECTOR EPSON EB-E01 XVGA 3LCD TP,0,0,UNIT,"5,000,000.00",0.00
,PROJECTOR EPSON EB-S41,0,1,UNIT,"4,840,000.00",0.00
,Projector EPSON EB-W53 4000 lumens WXGA,0,0,PCS,0.00,0.00
,PROJECTOR EPSON FH 52,0,1,UNIT,"11,550,000.00",0.00
,PROJECTOR INFOCUS IN 114XV 3800 XGA LUMENS,0,1,PCS,"4,635,000.00",0.00
,PROJECTOR PORTABLE VIEW SONIC M1 MINI PLUS,0,1,UNIT,"3,340,000.00",0.00
,PROJECTOR VIEW SONIC PA500S-SVGA 3600 LUMENS + TAS,0,1,UNIT,"3,815,000.00",0.00
,PROJECTOR VIEW SONIC PA503SE SVGA 4000 LEMENS,0,1,UNIT,"4,265,000.00",0.00
,PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI #,0,1,UNIT,"4,420,000.00",0.00
,PROJECTOR VIEW SONIC SP3 SVGA 4800 ANSI LUMENS PORT HDMI TP,0,0,PCS,"4,420,000.00",0.00
,PRONTO FILM ARROW SIGN HERE ( PEMBATAS KERTAS ),27,1,PCS,"16,405.00","442,935.00"
,PS 3 500GB SLIM 25 CFW + 2 STICK,0,1,UNIT,"1,775,000.00",0.00
,PSU AEROCOOL LUX 550W BRONZE (dus putih),0,1,PCS,"521,666.67",0.00
,PSU AEROCOOL LUX 650W 80 PLUS BRONZE,0,1,PCS,"620,000.00",0.00
,PSU AEROCOOL LUX 750W 80 PLUS BRONZE,1,1,PCS,"625,000.00","625,000.00"
,PSU AEROCOOL LUX RGB 550W BRONZE,1,1,PCS,"585,000.00","585,000.00"
,PSU AEROCOOL LUX RGB MODULAR 650W #,0,1,PCS,"635,000.00",0.00
,PSU AEROCOOL UNITED 500 W,0,1,PCS,"410,000.00",0.00
,PSU CANON 2770,0,1,PCS,"80,000.00",0.00
,PSU CCTV BOX 30A,13,7,PCS,"275,000.00","3,575,000.00"
,PSU CCTV JARING 30A,35,1,PCS,"130,000.00","4,550,000.00"
,PSU CCTV SN 120 20A (JARING),95,35,PCS,"98,347.50","9,343,012.33"
,PSU COOLER MASTER MWE BRONZE 550W V2 230V,0,1,PCS,"760,000.00",0.00
,PSU COOLER MASTER MWE BRONZE 650W V2,0,1,PCS,"880,000.00",0.00
,PSU COOLER MASTER MWE BRONZE 750W V2,0,1,PCS,"1,010,000.00",0.00
,PSU CORSAIR 650 CXM 80+ BRONZE,0,1,UNIT,"1,155,000.00",0.00
,PSU CORSAIR 750RM 750WATT GOLD,0,1,PCS,"1,785,000.00",0.00
,PSU CPU GAMING BIONIC 500 WATT,0,1,PCS,"50,000.00",0.00
,PSU CPU MAGIX,6,1,UNIT,"126,000.00","756,000.00"
,PSU CPU MURAGO,0,5,PCS,"97,000.00",0.00
,PSU DATAFAST 500W,17,17,PCS,"108,066.67","1,837,133.33"
,PSU DIGITAL ALLIANS 550W 80Plus,0,1,PCS,"530,000.00",0.00
,PSU DIGITAL ALLIANS 600W 80PLUS,0,1,PCS,"535,000.00",0.00
,PSU EYOTA 500 W,2,1,UNIT,"116,000.00","232,000.00"
,PSU G1010,1,1,PCS,"258,225.00","258,225.00"
,PSU HIK C8,7,1,PCS,"150,000.00","1,050,000.00"
,PSU LUX 750W 80 PLUS BRONZE,0,1,PCS,"625,000.00",0.00
,PSU MSI MAG A550BN 550W 80 PLUS BRONZE,0,1,PCS,"785,000.00",0.00
,PSU MSI MAG A650BN 650W 80+ BRONZE,0,1,PCS,"825,000.00",0.00
,PSU PC COOLER KF450 450WATT ATX80 PLUS,1,1,PCS,"410,000.00","410,000.00"
,PSU PC COOLER KF650 650WATT ATX 80 PLUS 230V EU,0,1,PCS,"505,000.00",0.00
,PSU PC COOLER PLUSES HW400 (400WATT),5,1,PCS,"205,123.97","1,025,619.83"
,PSU PC COOLER PLUSES HW500-NP 500 WATT,6,1,PCS,"228,157.89","1,368,947.37"
,PSU PCCOOLER KF750 750W ATX 80 PLUS 230V,0,1,PCS,0.00,0.00
,PSU PRINTER G3770 / G2770,0,1,PCS,"350,000.00",0.00
,PSU SANURPRO ATX 500 W,0,1,UNIT,"155,000.00",0.00
,PSU SIMBADDA 380 BOX,0,1,PCS,"280,000.00",0.00
,PSU SIMBADDA 380W,0,5,PCS,"210,000.00",0.00
,PSU SIMBADDA 400W BOX,4,1,PCS,"217,380.95","869,523.81"
,PSU SIMBADDA 450W BOX,0,1,PCS,"290,000.00",0.00
,PSU SIMBADDA 480W BOX,1,1,UNIT,"365,083.37","365,083.37"
,PSU SIMBADDA COPOTAN,1,1,UNIT,"200,000.00","200,000.00"
,PSU SMILE,0,1,PCS,0.00,0.00
,PSU TT LITE POWER 650,0,1,PCS,"635,000.00",0.00
,PSU TT LITEPOWER 550,0,1,PCS,"590,000.00",0.00
,PSU TT TR2 S 700W,0,1,UNIT,"770,000.00",0.00
,PSU VARRO CHRONOS 500 W,0,1,PCS,"140,000.00",0.00
,PVC ID CARD BENEFIT ISI 50 SET,0,1,PACK,"320,000.00",0.00
,PVC PRINTER HITI,0,1,PACK,"750,000.00",0.00
,QUIK CHARGER HP TC JETE C12 TINY TYPE C CABLE,10,15,PCS,"36,912.98","369,129.82"
,RAM ADATA DDR4 XPG GAMMIX D35 8GB PC4 25600 SPEED 3200MHZ,0,1,PCS,"240,000.00",0.00
,RAM Apacer DDR4 TEX Gaming 16GB PC 3200,0,0,PCS,"995,000.00",0.00
,RAM APACER DDR5 NOX GAMING 32GB (2X16) PC 6000MHZ,0,1,PCS,"2,785,000.00",0.00
,RAM CORSAIR DDR4 PC2X16GB VENGEANCE LPX,0,1,PCS,"1,160,000.00",0.00
,RAM Corsair DDR5 PC 32GB 2x16GB 5200MHz CMK32GX5M2B5200C40W 5200MT/s CL40 VENGEANCE White,0,1,PCS,0.00,0.00
,RAM DDR 4 16GB PC 2666 PENDINGIN,0,1,PCS,"770,000.00",0.00
,RAM KINGSTON FURY BEAST DDR5 16GB 6000MT/S,0,1,PCS,"1,050,000.00",0.00
,RAM KINGSTONE DDR4 FURY BEAST 16GB PC 3200,0,1,PCS,"537,000.00",0.00
,RAM KINGSTONE FURY BEAST DDR5 32GB (2X16GB) 6400MT/S BLACK,0,1,PCS,"2,495,000.00",0.00
,RAM LEXAR SODIMM DDR5 8GB,1,0,PCS,"415,000.00","415,000.00"
,RAM PC  BULLDOZER / HYNIX DDR3 4GB,5,8,PCS,"104,279.93","521,399.66"
,RAM PC CORSAIR DDR4 8GB,0,1,PCS,"675,000.00",0.00
,RAM PC CORSAIR DDR4 PC 2X16GB VENGEANCE RGB PRO,0,1,PCS,"2,065,000.00",0.00
,RAM PC CORSAIR DDR4 PC1X16GB,0,1,PCS,"785,000.00",0.00
,RAM PC CORSAIR DDR4 PC1X16GB VENGEANCE RGB RS NW,0,1,PCS,"785,000.00",0.00
,RAM PC DDR 3 4GB TAMMUZ,0,1,PCS,"166,950.00",0.00
,RAM PC DDR 3 EX-GEIL / SAMSUNG 8GB,0,1,PCS,"180,000.00",0.00
,RAM PC DDR 3 MAXELL 4GB,0,1,PCS,"180,000.00",0.00
,RAM PC HYNIX DDR 3 8GB PC 12800,0,1,PCS,"185,000.00",0.00
